# Units are Msun
# M_init	sc41	sc42	sc43	sc44	sc45	sc46	sc47	sc48	sc49	
8	0	0	0	0	0	0	0	0	0	
13	3.3312e-48	6.2166e-43	2.0148e-08	3.6616e-10	7.8785e-08	2.4524e-10	3.9126e-11	3.8538e-11	7.3149e-14	
15	7.5766e-50	2.4951e-40	2.6081e-08	5.1855e-10	1.1117e-07	3.4943e-10	3.6617e-11	1.5294e-10	2.7786e-13	
20	1.1514e-51	8.7058e-43	2.3698e-08	6.9561e-10	1.3108e-07	9.8154e-10	3.5813e-11	1.3294e-10	2.5927e-13	
25	7.0567e-53	1.3586e-44	2.7242e-08	1.2671e-09	1.6811e-07	3.3096e-09	1.2429e-10	2.2655e-10	3.6517e-13	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.4613e-11	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.1811e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7894e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.5608e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.0431e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
