# MODE: ifr
# TIME DIFFERENCE: 1.000000e-03 Gyr
# SMOOTHING TIME: 0.000000e+00 Gyr
# SCHMIDT-LAW SFE: False
# IMF INTEGRATED o CCSN YIELD: 1.500000e-02
# o SNE IA YIELD: 0.000000e+00
# IMF INTEGRATED fe CCSN YIELD: 1.200000e-03
# fe SNE IA YIELD: 1.700000e-03
# IMF INTEGRATED sr CCSN YIELD: 4.430000e-08
# sr SNE IA YIELD: 0.000000e+00
# IMF INTEGRATED c CCSN YIELD: 1.110000e-02
# c SNE IA YIELD: 0.000000e+00
# SNE IA DTD MODEL: plaw
# SNE IA MINIMUM DELAY TIME: 1.500000e-01 Gyr
# COLUMN NUMBERS: 
#	0: Time (Gyr)
#	1: Mgas (Msun)			Gas mass
#	2: Mstar (Msun)			Stellar mass
#	3: SFR (Msun/yr)		Star formation rate
#	4: IFR (Msun/yr)		Infall rate
#	5: OFR (Msun/yr)		Outflow rate
#	6: Mass(o) (Msun)
#	7: Mass(fe) (Msun)
#	8: Mass(sr) (Msun)
#	9: Mass(c) (Msun)
#	10: Z(o)
#	11: Z(fe)
#	12: Z(sr)
#	13: Z(c)
#	14: [o/H]
#	15: [fe/H]
#	16: [sr/H]
#	17: [c/H]
#	18: [fe/o]
#	19: [sr/o]
#	20: [sr/fe]
#	21: [c/o]
#	22: [c/fe]
#	23: [c/sr]
#	24: Eta_0
#	25: R
#	26: Zeta
1.000000e-01	5.904844e+09	2.134301e+08	2.952422e+00	9.100000e+00	7.381055e+00	4.115103e+06	3.292083e+05	1.220045e+01	3.064114e+06	6.969029e-04	5.575223e-05	2.066177e-09	5.189154e-04	-9.050157e-01	-1.332919e+00	-1.335528e+00	-6.651147e-01	-4.279032e-01	-4.305127e-01	-2.609439e-03	2.399010e-01	6.678043e-01	6.704137e-01	2.500000e+00	3.215910e-01	2.500000e+00
1.100000e-01	5.897258e+09	2.333937e+08	2.948629e+00	9.100000e+00	7.371572e+00	4.488170e+06	3.590536e+05	1.331140e+01	3.343358e+06	7.610605e-04	6.088484e-05	2.257219e-09	5.669343e-04	-8.667689e-01	-1.294672e+00	-1.297122e+00	-6.266785e-01	-4.279032e-01	-4.303534e-01	-2.450184e-03	2.400903e-01	6.679936e-01	6.704437e-01	2.500000e+00	3.253345e-01	2.500000e+00
1.200000e-01	5.889902e+09	2.532259e+08	2.944951e+00	9.100000e+00	7.362377e+00	4.854814e+06	3.883851e+05	1.440390e+01	3.617889e+06	8.242606e-04	6.594085e-05	2.445524e-09	6.142528e-04	-8.321235e-01	-1.260027e+00	-1.262324e+00	-5.918641e-01	-4.279032e-01	-4.302006e-01	-2.297364e-03	2.402594e-01	6.681626e-01	6.704600e-01	2.500000e+00	3.287684e-01	2.500000e+00
1.300000e-01	5.882764e+09	2.729364e+08	2.941382e+00	9.100000e+00	7.353455e+00	5.215162e+06	4.172129e+05	1.547836e+01	3.887806e+06	8.865156e-04	7.092125e-05	2.631137e-09	6.608809e-04	-8.005017e-01	-1.228405e+00	-1.230553e+00	-5.600880e-01	-4.279032e-01	-4.300509e-01	-2.147652e-03	2.404136e-01	6.683168e-01	6.704645e-01	2.500000e+00	3.319407e-01	2.500000e+00
1.400000e-01	5.875832e+09	2.925331e+08	2.937916e+00	9.100000e+00	7.344791e+00	5.569333e+06	4.455467e+05	1.653519e+01	4.153202e+06	9.478373e-04	7.582699e-05	2.814102e-09	7.068278e-04	-7.714542e-01	-1.199357e+00	-1.201356e+00	-5.308976e-01	-4.279032e-01	-4.299019e-01	-1.998642e-03	2.405566e-01	6.684598e-01	6.704585e-01	2.500000e+00	3.348891e-01	2.500000e+00
1.500000e-01	5.869099e+09	3.120232e+08	2.934549e+00	9.100000e+00	7.336373e+00	5.917448e+06	4.733958e+05	1.757481e+01	4.414150e+06	1.008238e-03	8.065904e-05	2.994464e-09	7.521002e-04	-7.446250e-01	-1.172528e+00	-1.174377e+00	-5.039355e-01	-4.279032e-01	-4.297519e-01	-1.848649e-03	2.406895e-01	6.685927e-01	6.704414e-01	2.500000e+00	3.376435e-01	2.500000e+00
1.600000e-01	5.862553e+09	3.314128e+08	2.931277e+00	9.100000e+00	7.328192e+00	6.259620e+06	5.012038e+05	1.859762e+01	4.670718e+06	1.067729e-03	8.549241e-05	3.172274e-09	7.967037e-04	-7.197268e-01	-1.147254e+00	-1.149325e+00	-4.789144e-01	-4.275268e-01	-4.295985e-01	-2.071641e-03	2.408124e-01	6.683392e-01	6.704109e-01	2.500000e+00	3.402282e-01	2.500000e+00
1.700000e-01	5.856189e+09	3.507074e+08	2.928094e+00	9.100000e+00	7.320236e+00	6.595963e+06	5.294575e+05	1.960414e+01	4.922968e+06	1.126323e-03	9.040992e-05	3.347593e-09	8.406437e-04	-6.965249e-01	-1.122965e+00	-1.125963e+00	-4.555993e-01	-4.264403e-01	-4.294384e-01	-2.998114e-03	2.409256e-01	6.673659e-01	6.703640e-01	2.500000e+00	3.426630e-01	2.500000e+00
1.800000e-01	5.849998e+09	3.699120e+08	2.924999e+00	9.100000e+00	7.312497e+00	6.926586e+06	5.580895e+05	2.059487e+01	5.170967e+06	1.184032e-03	9.539995e-05	3.520492e-09	8.839264e-04	-6.748245e-01	-1.099633e+00	-1.104093e+00	-4.337952e-01	-4.248086e-01	-4.292681e-01	-4.459567e-03	2.410294e-01	6.658379e-01	6.702975e-01	2.500000e+00	3.449646e-01	2.500000e+00
1.900000e-01	5.843974e+09	3.890308e+08	2.921987e+00	9.100000e+00	7.304967e+00	7.251595e+06	5.870407e+05	2.157043e+01	5.414788e+06	1.240867e-03	1.004523e-04	3.691056e-09	9.265592e-04	-6.544627e-01	-1.077221e+00	-1.083545e+00	-4.133381e-01	-4.227585e-01	-4.290826e-01	-6.324087e-03	2.411247e-01	6.638832e-01	6.702073e-01	2.500000e+00	3.471470e-01	2.500000e+00
2.000000e-01	5.838111e+09	4.080680e+08	2.919055e+00	9.100000e+00	7.297638e+00	7.571096e+06	6.162591e+05	2.253142e+01	5.654507e+06	1.296840e-03	1.055580e-04	3.859369e-09	9.685509e-04	-6.353016e-01	-1.055690e+00	-1.064180e+00	-3.940888e-01	-4.203887e-01	-4.288781e-01	-8.489425e-03	2.412128e-01	6.616015e-01	6.700909e-01	2.500000e+00	3.492218e-01	2.500000e+00
2.100000e-01	5.832402e+09	4.270271e+08	2.916201e+00	9.100000e+00	7.290503e+00	7.885190e+06	6.456983e+05	2.347833e+01	5.890203e+06	1.351963e-03	1.107088e-04	4.025498e-09	1.009910e-03	-6.172233e-01	-1.034999e+00	-1.045876e+00	-3.759284e-01	-4.177758e-01	-4.286530e-01	-1.087724e-02	2.412949e-01	6.590707e-01	6.699479e-01	2.500000e+00	3.511993e-01	2.500000e+00
2.200000e-01	5.826844e+09	4.459116e+08	2.913422e+00	9.100000e+00	7.283555e+00	8.193978e+06	6.753173e+05	2.441162e+01	6.121952e+06	1.406246e-03	1.158976e-04	4.189511e-09	1.050646e-03	-6.001266e-01	-1.015107e+00	-1.028533e+00	-3.587547e-01	-4.149801e-01	-4.284061e-01	-1.342594e-02	2.413720e-01	6.563521e-01	6.697780e-01	2.500000e+00	3.530883e-01	2.500000e+00
2.300000e-01	5.821430e+09	4.647243e+08	2.910715e+00	9.100000e+00	7.276787e+00	8.497556e+06	7.050792e+05	2.533181e+01	6.349832e+06	1.459703e-03	1.211179e-04	4.351476e-09	1.090768e-03	-5.839237e-01	-9.959730e-01	-1.012059e+00	-3.424787e-01	-4.120493e-01	-4.281358e-01	-1.608644e-02	2.414450e-01	6.534943e-01	6.695807e-01	2.500000e+00	3.548964e-01	2.500000e+00
2.400000e-01	5.816156e+09	4.834683e+08	2.908078e+00	9.100000e+00	7.270195e+00	8.796020e+06	7.349511e+05	2.623936e+01	6.573922e+06	1.512343e-03	1.263637e-04	4.511461e-09	1.130286e-03	-5.685378e-01	-9.775588e-01	-9.963787e-01	-3.270227e-01	-4.090210e-01	-4.278409e-01	-1.881993e-02	2.415151e-01	6.505361e-01	6.693560e-01	2.500000e+00	3.566301e-01	2.500000e+00
2.500000e-01	5.811017e+09	5.021460e+08	2.905509e+00	9.100000e+00	7.263772e+00	9.089465e+06	7.649033e+05	2.713474e+01	6.794300e+06	1.564178e-03	1.316298e-04	4.669533e-09	1.169210e-03	-5.539019e-01	-9.598269e-01	-9.814225e-01	-3.123187e-01	-4.059250e-01	-4.275206e-01	-2.159563e-02	2.415832e-01	6.475082e-01	6.691038e-01	2.500000e+00	3.582953e-01	2.500000e+00
2.600000e-01	5.806010e+09	5.207599e+08	2.903005e+00	9.100000e+00	7.257513e+00	9.377980e+06	7.949088e+05	2.801838e+01	7.011041e+06	1.615219e-03	1.369114e-04	4.825755e-09	1.207549e-03	-5.399565e-01	-9.427417e-01	-9.671307e-01	-2.983065e-01	-4.027852e-01	-4.271742e-01	-2.438900e-02	2.416500e-01	6.444352e-01	6.688242e-01	2.500000e+00	3.598974e-01	2.500000e+00
2.700000e-01	5.801131e+09	5.393123e+08	2.900565e+00	9.100000e+00	7.251413e+00	9.661656e+06	8.249435e+05	2.889073e+01	7.224221e+06	1.665478e-03	1.422039e-04	4.980190e-09	1.245313e-03	-5.266491e-01	-9.262697e-01	-9.534501e-01	-2.849329e-01	-3.996206e-01	-4.268009e-01	-2.718039e-02	2.417162e-01	6.413368e-01	6.685172e-01	2.500000e+00	3.614407e-01	2.500000e+00
2.800000e-01	5.796375e+09	5.578054e+08	2.898187e+00	9.100000e+00	7.245468e+00	9.940580e+06	8.549854e+05	2.975221e+01	7.433911e+06	1.714965e-03	1.475035e-04	5.132901e-09	1.282510e-03	-5.139327e-01	-9.103790e-01	-9.403331e-01	-2.721503e-01	-3.964462e-01	-4.264004e-01	-2.995412e-02	2.417824e-01	6.382287e-01	6.681828e-01	2.500000e+00	3.629296e-01	2.500000e+00
2.900000e-01	5.791738e+09	5.762410e+08	2.895869e+00	9.100000e+00	7.239673e+00	1.021484e+07	8.850144e+05	3.060323e+01	7.640182e+06	1.763691e-03	1.528064e-04	5.283946e-09	1.319152e-03	-5.017655e-01	-8.950398e-01	-9.277376e-01	-2.599165e-01	-3.932744e-01	-4.259721e-01	-3.269777e-02	2.418490e-01	6.351234e-01	6.678211e-01	2.500000e+00	3.643676e-01	2.500000e+00
3.000000e-01	5.787219e+09	5.946211e+08	2.893609e+00	9.100000e+00	7.234023e+00	1.048451e+07	9.150125e+05	3.144418e+01	7.843103e+06	1.811667e-03	1.581092e-04	5.433383e-09	1.355246e-03	-4.901096e-01	-8.802241e-01	-9.156256e-01	-2.481932e-01	-3.901145e-01	-4.255160e-01	-3.540153e-02	2.419164e-01	6.320309e-01	6.674324e-01	2.500000e+00	3.657582e-01	2.500000e+00
3.100000e-01	5.782812e+09	6.129475e+08	2.891406e+00	9.100000e+00	7.228515e+00	1.074969e+07	9.449631e+05	3.227542e+01	8.042741e+06	1.858904e-03	1.634089e-04	5.581267e-09	1.390801e-03	-4.789311e-01	-8.659055e-01	-9.039632e-01	-2.369462e-01	-3.869744e-01	-4.250321e-01	-3.805771e-02	2.419849e-01	6.289592e-01	6.670169e-01	2.500000e+00	3.671042e-01	2.500000e+00
3.200000e-01	5.778516e+09	6.312217e+08	2.889258e+00	9.100000e+00	7.223145e+00	1.101045e+07	9.748512e+05	3.309731e+01	8.239162e+06	1.905411e-03	1.687027e-04	5.727649e-09	1.425827e-03	-4.681993e-01	-8.520592e-01	-8.927196e-01	-2.261445e-01	-3.838599e-01	-4.245203e-01	-4.066035e-02	2.420548e-01	6.259147e-01	6.665751e-01	2.500000e+00	3.684084e-01	2.500000e+00
3.300000e-01	5.774327e+09	6.494454e+08	2.887163e+00	9.100000e+00	7.217908e+00	1.126687e+07	1.004663e+06	3.391019e+01	8.432429e+06	1.951200e-03	1.739879e-04	5.872580e-09	1.460331e-03	-4.578862e-01	-8.386622e-01	-8.818671e-01	-2.157599e-01	-3.807760e-01	-4.239809e-01	-4.320485e-02	2.421263e-01	6.229023e-01	6.661072e-01	2.500000e+00	3.696734e-01	2.500000e+00
3.400000e-01	5.770242e+09	6.676201e+08	2.885121e+00	9.100000e+00	7.212802e+00	1.151902e+07	1.034386e+06	3.471441e+01	8.622606e+06	1.996281e-03	1.792621e-04	6.016111e-09	1.494323e-03	-4.479663e-01	-8.256926e-01	-8.713802e-01	-2.057667e-01	-3.777263e-01	-4.234138e-01	-4.568750e-02	2.421996e-01	6.199259e-01	6.656134e-01	2.500000e+00	3.709014e-01	2.500000e+00
3.500000e-01	5.766258e+09	6.857471e+08	2.883129e+00	9.100000e+00	7.207823e+00	1.176700e+07	1.064009e+06	3.551033e+01	8.809752e+06	2.040664e-03	1.845232e-04	6.158296e-09	1.527811e-03	-4.384165e-01	-8.131302e-01	-8.612354e-01	-1.961416e-01	-3.747137e-01	-4.228189e-01	-4.810520e-02	2.422749e-01	6.169885e-01	6.650937e-01	2.500000e+00	3.720943e-01	2.500000e+00
3.600000e-01	5.762373e+09	7.038279e+08	2.881187e+00	9.100000e+00	7.202966e+00	1.201085e+07	1.093520e+06	3.629830e+01	8.993927e+06	2.084359e-03	1.897691e-04	6.299193e-09	1.560803e-03	-4.292155e-01	-8.009557e-01	-8.514110e-01	-1.868632e-01	-3.717402e-01	-4.221955e-01	-5.045535e-02	2.423523e-01	6.140925e-01	6.645478e-01	2.500000e+00	3.732543e-01	2.500000e+00
3.700000e-01	5.758584e+09	7.218636e+08	2.879292e+00	9.100000e+00	7.198230e+00	1.225067e+07	1.122912e+06	3.707871e+01	9.175191e+06	2.127376e-03	1.949979e-04	6.438859e-09	1.593307e-03	-4.203438e-01	-7.891512e-01	-8.418871e-01	-1.779119e-01	-3.688074e-01	-4.215433e-01	-5.273584e-02	2.424319e-01	6.112393e-01	6.639752e-01	2.500000e+00	3.743829e-01	2.500000e+00
3.800000e-01	5.754889e+09	7.398556e+08	2.877445e+00	9.100000e+00	7.193611e+00	1.248653e+07	1.152175e+06	3.785194e+01	9.353598e+06	2.169725e-03	2.002080e-04	6.577353e-09	1.625331e-03	-4.117833e-01	-7.776999e-01	-8.326448e-01	-1.692695e-01	-3.659166e-01	-4.208615e-01	-5.494494e-02	2.425138e-01	6.084304e-01	6.633753e-01	2.500000e+00	3.754819e-01	2.500000e+00
3.900000e-01	5.751285e+09	7.578049e+08	2.875643e+00	9.100000e+00	7.189107e+00	1.271848e+07	1.181300e+06	3.861836e+01	9.529207e+06	2.211416e-03	2.053976e-04	6.714736e-09	1.656883e-03	-4.035176e-01	-7.665859e-01	-8.236671e-01	-1.609194e-01	-3.630683e-01	-4.201495e-01	-5.708121e-02	2.425982e-01	6.056664e-01	6.627477e-01	2.500000e+00	3.765526e-01	2.500000e+00
4.000000e-01	5.747770e+09	7.757128e+08	2.873885e+00	9.100000e+00	7.184713e+00	1.294661e+07	1.210282e+06	3.937838e+01	9.702071e+06	2.252458e-03	2.105654e-04	6.851070e-09	1.687971e-03	-3.955313e-01	-7.557942e-01	-8.149376e-01	-1.528462e-01	-3.602629e-01	-4.194063e-01	-5.914334e-02	2.426851e-01	6.029480e-01	6.620914e-01	2.500000e+00	3.775966e-01	2.500000e+00
4.100000e-01	5.744342e+09	7.935802e+08	2.872171e+00	9.100000e+00	7.180428e+00	1.317098e+07	1.239112e+06	4.013242e+01	9.872249e+06	2.292861e-03	2.157100e-04	6.986425e-09	1.718604e-03	-3.878102e-01	-7.453110e-01	-8.064410e-01	-1.450355e-01	-3.575008e-01	-4.186307e-01	-6.112995e-02	2.427748e-01	6.002755e-01	6.614055e-01	2.500000e+00	3.786150e-01	2.500000e+00
4.200000e-01	5.740999e+09	8.114081e+08	2.870499e+00	9.100000e+00	7.176248e+00	1.339165e+07	1.267785e+06	4.088091e+01	1.003980e+07	2.332635e-03	2.208301e-04	7.120871e-09	1.748789e-03	-3.803412e-01	-7.351229e-01	-7.981629e-01	-1.374738e-01	-3.547817e-01	-4.178216e-01	-6.303991e-02	2.428674e-01	5.976491e-01	6.606890e-01	2.500000e+00	3.796090e-01	2.500000e+00
4.300000e-01	5.737738e+09	8.291977e+08	2.868869e+00	9.100000e+00	7.172172e+00	1.360870e+07	1.296296e+06	4.162412e+01	1.020477e+07	2.371789e-03	2.259247e-04	7.254448e-09	1.778535e-03	-3.731121e-01	-7.252176e-01	-7.900916e-01	-1.301489e-01	-3.521056e-01	-4.169795e-01	-6.487398e-02	2.429632e-01	5.950687e-01	6.599427e-01	2.500000e+00	3.805798e-01	2.500000e+00
4.400000e-01	5.734557e+09	8.469497e+08	2.867278e+00	9.100000e+00	7.168196e+00	1.382218e+07	1.324640e+06	4.236210e+01	1.036721e+07	2.410331e-03	2.309925e-04	7.387162e-09	1.807848e-03	-3.661113e-01	-7.155833e-01	-7.822184e-01	-1.230494e-01	-3.494720e-01	-4.161070e-01	-6.663508e-02	2.430620e-01	5.925339e-01	6.591690e-01	2.500000e+00	3.815284e-01	2.500000e+00
4.500000e-01	5.731455e+09	8.646651e+08	2.865727e+00	9.100000e+00	7.164318e+00	1.403216e+07	1.352811e+06	4.309480e+01	1.052717e+07	2.448272e-03	2.360328e-04	7.518999e-09	1.836735e-03	-3.593284e-01	-7.062089e-01	-7.745360e-01	-1.161646e-01	-3.468804e-01	-4.152075e-01	-6.832708e-02	2.431638e-01	5.900442e-01	6.583713e-01	2.500000e+00	3.824558e-01	2.500000e+00
4.600000e-01	5.728429e+09	8.823447e+08	2.864215e+00	9.100000e+00	7.160537e+00	1.423869e+07	1.380807e+06	4.382214e+01	1.068469e+07	2.485619e-03	2.410446e-04	7.649940e-09	1.865203e-03	-3.527534e-01	-6.970839e-01	-7.670380e-01	-1.094850e-01	-3.443305e-01	-4.142845e-01	-6.995405e-02	2.432684e-01	5.875989e-01	6.575529e-01	2.500000e+00	3.833628e-01	2.500000e+00
4.700000e-01	5.725478e+09	8.999895e+08	2.862739e+00	9.100000e+00	7.156848e+00	1.444185e+07	1.408622e+06	4.454408e+01	1.083981e+07	2.522383e-03	2.460270e-04	7.779975e-09	1.893258e-03	-3.463770e-01	-6.881985e-01	-7.597178e-01	-1.030015e-01	-3.418214e-01	-4.133407e-01	-7.151930e-02	2.433756e-01	5.851970e-01	6.567163e-01	2.500000e+00	3.842504e-01	2.500000e+00
4.800000e-01	5.722601e+09	9.176001e+08	2.861300e+00	9.100000e+00	7.153251e+00	1.464168e+07	1.436255e+06	4.526076e+01	1.099257e+07	2.558571e-03	2.509794e-04	7.909124e-09	1.920905e-03	-3.401905e-01	-6.795432e-01	-7.525676e-01	-9.670536e-02	-3.393527e-01	-4.123771e-01	-7.302437e-02	2.434852e-01	5.828379e-01	6.558623e-01	2.500000e+00	3.851192e-01	2.500000e+00
4.900000e-01	5.719794e+09	9.351774e+08	2.859897e+00	9.100000e+00	7.149743e+00	1.483825e+07	1.463701e+06	4.597243e+01	1.114302e+07	2.594193e-03	2.559010e-04	8.037428e-09	1.948151e-03	-3.341858e-01	-6.711093e-01	-7.455789e-01	-9.058872e-02	-3.369236e-01	-4.113931e-01	-7.446956e-02	2.435970e-01	5.805206e-01	6.549902e-01	2.500000e+00	3.859701e-01	2.500000e+00
5.000000e-01	5.717057e+09	9.527221e+08	2.858529e+00	9.100000e+00	7.146321e+00	1.503161e+07	1.490958e+06	4.667947e+01	1.129119e+07	2.629257e-03	2.607912e-04	8.164947e-09	1.975001e-03	-3.283550e-01	-6.628883e-01	-7.387426e-01	-8.464397e-02	-3.345333e-01	-4.103876e-01	-7.585430e-02	2.437111e-01	5.782443e-01	6.540987e-01	2.500000e+00	3.868038e-01	2.500000e+00
5.100000e-01	5.714388e+09	9.702349e+08	2.857194e+00	9.100000e+00	7.142985e+00	1.522182e+07	1.518024e+06	4.738228e+01	1.143713e+07	2.663771e-03	2.656495e-04	8.291750e-09	2.001462e-03	-3.226911e-01	-6.548723e-01	-7.320498e-01	-7.886398e-02	-3.321811e-01	-4.093586e-01	-7.717750e-02	2.438272e-01	5.760083e-01	6.531858e-01	2.500000e+00	3.876208e-01	2.500000e+00
5.200000e-01	5.711785e+09	9.877165e+08	2.855893e+00	9.100000e+00	7.139732e+00	1.540893e+07	1.544897e+06	4.808134e+01	1.158087e+07	2.697744e-03	2.704753e-04	8.417917e-09	2.027539e-03	-3.171873e-01	-6.470536e-01	-7.254913e-01	-7.324204e-02	-3.298663e-01	-4.083040e-01	-7.843773e-02	2.439453e-01	5.738116e-01	6.522493e-01	2.500000e+00	3.884219e-01	2.500000e+00
5.300000e-01	5.709247e+09	1.005168e+09	2.854624e+00	9.100000e+00	7.136559e+00	1.559301e+07	1.571574e+06	4.877713e+01	1.172245e+07	2.731184e-03	2.752682e-04	8.543531e-09	2.053239e-03	-3.118371e-01	-6.394251e-01	-7.190586e-01	-6.777179e-02	-3.275881e-01	-4.072215e-01	-7.963345e-02	2.440653e-01	5.716534e-01	6.512868e-01	2.500000e+00	3.892077e-01	2.500000e+00
5.400000e-01	5.706773e+09	1.022589e+09	2.853386e+00	9.100000e+00	7.133466e+00	1.577409e+07	1.598055e+06	4.947017e+01	1.186191e+07	2.764099e-03	2.800278e-04	8.668677e-09	2.078567e-03	-3.066344e-01	-6.319801e-01	-7.127432e-01	-6.244725e-02	-3.253457e-01	-4.061088e-01	-8.076311e-02	2.441871e-01	5.695328e-01	6.502959e-01	2.500000e+00	3.899787e-01	2.500000e+00
5.500000e-01	5.704360e+09	1.039981e+09	2.852180e+00	9.100000e+00	7.130450e+00	1.595223e+07	1.624338e+06	5.016095e+01	1.199929e+07	2.796498e-03	2.847537e-04	8.793441e-09	2.103529e-03	-3.015736e-01	-6.247119e-01	-7.065371e-01	-5.726278e-02	-3.231383e-01	-4.049635e-01	-8.182523e-02	2.443108e-01	5.674491e-01	6.492743e-01	2.500000e+00	3.907353e-01	2.500000e+00
