# Units are Msun
# M_init	Ti44	Ti45	Ti46	Ti47	Ti48	Ti49	Ti50	Ti51	
8	0	0	0	0	0	0	0	0	
13	1.2e-05	3.3e-08	1.6e-05	3.5e-06	2.4e-05	3.3e-06	3.5e-06	1.6e-15	
15	1.1e-05	4.4e-08	2.5e-05	4.5e-06	2.8e-05	4.2e-06	4.9e-06	3.9e-15	
20	1.6e-05	2.8e-07	1.1e-04	7.2e-06	3.5e-05	7.0e-06	1.1e-05	1.0e-17	
25	8.9e-06	6.6e-08	5.8e-05	1.2e-05	5.0e-05	9.7e-06	1.6e-05	4.0e-14	
30	1.7e-05	1.6e-07	8.0e-05	1.8e-05	6.3e-05	1.7e-05	3.0e-05	7.8e-17	
40	1.7e-05	2.5e-07	1.7e-04	2.3e-05	8.0e-05	2.1e-05	4.0e-05	4.8e-18	
60	1.0e-05	9.0e-08	8.1e-05	2.7e-05	1.2e-04	2.5e-05	4.7e-05	1.8e-16	
80	1.4e-05	1.3e-07	1.2e-04	3.4e-05	1.6e-04	3.1e-05	5.5e-05	1.1e-13	
120	1.4e-05	1.2e-07	1.2e-04	4.2e-05	2.5e-04	3.7e-05	6.3e-05	1.1e-15	
