# Units are Msun
# M_init	Zr90	Zr91	Zr92	Zr93	Zr94	Zr95	Zr96	Zr97	
8	0	0	0	0	0	0	0	0	
13	1.6e-07	3.4e-08	5.4e-08	4.1e-09	5.2e-08	9.3e-10	1.7e-09	2.8e-11	
15	2.0e-07	4.1e-08	6.6e-08	5.9e-09	6.2e-08	1.5e-09	6.1e-09	1.1e-10	
20	3.9e-07	7.4e-08	1.1e-07	2.1e-08	1.0e-07	8.5e-09	1.3e-08	1.8e-11	
25	5.2e-07	1.1e-07	1.8e-07	3.2e-08	1.5e-07	6.5e-09	8.7e-09	3.2e-12	
30	7.6e-07	2.2e-07	3.4e-07	8.9e-08	2.8e-07	2.4e-08	5.1e-08	4.0e-12	
40	1.1e-06	3.1e-07	4.3e-07	1.2e-07	3.4e-07	5.3e-08	7.4e-08	6.2e-11	
60	1.2e-06	3.3e-07	4.8e-07	1.0e-07	4.0e-07	4.5e-08	5.7e-08	2.4e-10	
80	1.5e-06	3.9e-07	5.9e-07	1.1e-07	5.1e-07	4.0e-08	6.0e-08	1.2e-10	
120	2.0e-06	5.1e-07	7.6e-07	1.1e-07	6.8e-07	4.6e-08	6.9e-08	1.4e-10	
