# Units are Msun
# M_init	Si27	Si28	Si29	Si30	Si31	Si32	
8	0	0	0	0	0	0	
13	2.3e-15	1.2e-01	1.9e-03	3.0e-03	2.8e-07	5.8e-08	
15	1.5e-19	1.7e-01	3.1e-03	4.9e-03	5.2e-07	1.4e-07	
20	1.4e-22	2.6e-01	4.5e-03	4.5e-03	3.6e-07	7.5e-08	
25	2.4e-15	3.6e-01	8.3e-03	1.4e-02	1.1e-06	8.3e-08	
30	4.4e-22	3.3e-01	1.8e-02	1.6e-02	2.8e-06	5.9e-07	
40	1.8e-26	4.0e-01	1.1e-02	9.6e-03	1.0e-06	2.1e-07	
60	3.7e-18	5.1e-01	1.5e-02	2.1e-02	1.5e-06	1.9e-07	
80	2.2e-18	7.3e-01	2.0e-02	3.0e-02	1.9e-06	1.8e-07	
120	3.5e-19	7.7e-01	2.1e-02	3.0e-02	1.8e-06	1.9e-07	
