# Units are Msun
# M_init	sc41	sc42	sc43	sc44	sc45	sc46	sc47	sc48	sc49	
8	0	0	0	0	0	0	0	0	0	
13	5.4790e-48	1.2515e-39	3.1866e-08	1.3251e-09	1.9726e-07	9.3649e-09	4.2463e-10	2.8243e-10	2.2387e-13	
15	4.6050e-47	1.1283e-40	2.8984e-08	3.8309e-09	4.5119e-07	3.5438e-08	6.8510e-09	1.1228e-09	7.9856e-13	
20	3.1676e-50	1.0024e-39	3.2152e-08	5.6511e-09	1.0641e-06	8.1541e-08	5.8061e-09	1.3232e-09	6.8529e-13	
25	9.4140e-50	4.2669e-43	2.8434e-08	1.1562e-08	2.0809e-06	3.7465e-07	9.9173e-08	1.3244e-08	4.6344e-12	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.0651e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.2742e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.4262e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.8784e-07	1.0520e-33	1.9272e-37	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.6954e-07	8.1056e-32	1.4203e-35	0.0000e+00	0.0000e+00	
