# Units are Msun
# M_init	zr90	zr91	zr92	zr93	zr94	zr95	zr96	zr97	
8	0	0	0	0	0	0	0	0	
13	1.6217e-08	3.4650e-09	5.4074e-09	1.9350e-10	5.3228e-09	4.2554e-11	6.7450e-11	2.5088e-15	
15	2.2945e-08	4.2670e-09	6.8500e-09	4.0938e-10	6.2528e-09	7.0695e-11	6.2194e-11	1.0865e-13	
20	3.6494e-08	7.8893e-09	1.1552e-08	1.6021e-09	9.9003e-09	4.0248e-10	2.7540e-10	2.6940e-14	
25	1.1419e-07	1.7614e-08	2.8070e-08	6.4655e-09	2.0502e-08	2.7684e-09	3.5856e-09	2.9771e-11	
30	2.2336e-09	4.9253e-10	7.6111e-10	6.4104e-35	7.8808e-10	0.0000e+00	2.2565e-11	0.0000e+00	
40	1.4607e-08	3.2208e-09	4.9772e-09	7.7654e-25	5.1537e-09	0.0000e+00	3.0088e-11	0.0000e+00	
60	2.3337e-08	5.1459e-09	7.9520e-09	7.2957e-23	8.2336e-09	0.0000e+00	4.5132e-11	0.0000e+00	
80	5.2021e-08	1.1471e-08	1.7726e-08	5.4281e-22	1.8354e-08	2.6161e-35	6.0179e-11	0.0000e+00	
120	9.0179e-08	1.9898e-08	3.0788e-08	1.2399e-10	3.1804e-08	1.9803e-33	9.0269e-11	0.0000e+00	
