# Units are Msun
# M_init	ca40	ca42	ca43	ca44	ca46	ca48	
8	0	0	0	0	0	0	
10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
13	4.349000e-03	8.343600e-06	7.794100e-07	2.690900e-05	1.333600e-07	8.633100e-07	
15	3.482600e-03	1.300600e-05	8.517900e-07	2.840700e-05	2.104500e-07	1.028300e-06	
18	1.334100e-02	1.447300e-05	1.127600e-06	2.950200e-05	3.815100e-07	1.404000e-06	
20	5.307400e-03	1.167100e-05	1.381600e-06	3.683000e-05	3.275700e-07	1.296200e-06	
25	1.066900e-02	3.757900e-05	2.028800e-06	3.129600e-05	7.301100e-07	1.286900e-06	
30	2.148100e-02	3.298100e-05	1.842000e-06	2.603500e-05	6.195400e-07	6.471500e-06	
40	2.279100e-02	3.626300e-05	2.933200e-06	3.080000e-05	1.417700e-06	1.492400e-06	
