# This file has been procedurally generated by
# vice/yields/ccsne/LC18/raw/remnants.processor.py given the initial-final
# remnant mass table in vice/yields/ccsne/LC18/raw/mcut-SetR.txt.
#
# initial mass [Msun]         final mass [Msun]
1.300e+01	2.070e+00
1.500e+01	8.790e-01
2.000e+01	2.540e+00
2.500e+01	2.520e+00
3.000e+01	1.120e+01
4.000e+01	1.370e+01
6.000e+01	1.930e+01
8.000e+01	2.480e+01
1.200e+02	2.650e+01
