# Units are Msun
# M_init	fe52	fe53	fe54	fe55	fe56	fe57	fe58	fe59	fe60	fe61	
8	0	0	0	0	0	0	0	0	0	0	
13	4.6932e-04	3.8941e-14	3.5146e-03	9.5570e-05	1.1276e-02	4.0711e-04	3.4807e-04	3.6072e-05	8.0716e-05	1.6237e-14	
15	4.3400e-05	3.7029e-13	2.7667e-01	8.2661e-03	3.6428e-02	5.5422e-04	6.7895e-04	1.2546e-04	7.0059e-05	2.7936e-15	
20	4.5027e-04	4.6494e-13	4.9587e-03	1.3015e-04	1.6157e-02	6.8142e-04	1.0684e-03	3.6090e-04	4.2015e-04	7.5466e-14	
25	6.6746e-04	7.5797e-13	5.8175e-03	1.5763e-04	2.1236e-02	9.6452e-04	1.4112e-03	7.7849e-05	1.6791e-05	1.5251e-14	
30	0.0000e+00	0.0000e+00	1.3688e-03	6.0703e-14	2.2415e-02	5.5263e-04	8.0254e-05	1.8970e-30	6.8041e-13	0.0000e+00	
40	0.0000e+00	0.0000e+00	1.9108e-03	3.4410e-13	3.1355e-02	7.8705e-04	1.1736e-04	2.9772e-30	1.3021e-12	0.0000e+00	
60	0.0000e+00	0.0000e+00	2.9399e-03	1.9429e-11	4.8552e-02	1.2851e-03	2.0694e-04	2.7445e-30	1.4812e-11	0.0000e+00	
80	0.0000e+00	0.0000e+00	3.9279e-03	3.4710e-10	6.5661e-02	1.8679e-03	3.7962e-04	5.7115e-29	2.8111e-10	0.0000e+00	
120	0.0000e+00	0.0000e+00	6.6754e-03	8.4228e-10	1.1124e-01	3.0705e-03	5.6890e-04	2.9753e-30	7.1848e-10	0.0000e+00	
