# Units are Msun
# M_init	zr90	zr91	zr92	zr93	zr94	zr95	zr96	zr97	
8	0	0	0	0	0	0	0	0	
13	4.6247e-07	9.0243e-08	1.2544e-07	2.4240e-08	9.5754e-08	7.9306e-09	2.7356e-08	3.6003e-10	
15	1.7377e-06	3.7331e-07	5.3903e-07	1.3192e-07	3.4920e-07	5.3693e-08	1.3591e-07	4.0550e-10	
20	8.4250e-07	2.4002e-07	3.4885e-07	7.9982e-08	2.4231e-07	4.0617e-08	1.4431e-07	1.4919e-09	
25	1.3596e-06	2.5951e-07	4.1088e-07	8.3493e-08	2.6149e-07	1.5007e-08	1.6668e-08	7.1902e-12	
30	2.4316e-07	5.3704e-08	8.3065e-08	3.9083e-10	8.5519e-08	7.0173e-33	0.0000e+00	0.0000e+00	
40	3.4034e-07	7.5217e-08	1.1638e-07	7.6141e-10	1.1956e-07	1.0368e-32	0.0000e+00	0.0000e+00	
60	5.2780e-07	1.1689e-07	1.8102e-07	2.1873e-09	1.8482e-07	1.0090e-32	0.0000e+00	0.0000e+00	
80	7.1611e-07	1.5894e-07	2.4686e-07	4.8870e-09	2.5049e-07	2.2623e-32	0.0000e+00	0.0000e+00	
120	1.2115e-06	2.6850e-07	4.1678e-07	7.3396e-09	4.2378e-07	6.3874e-33	0.0000e+00	0.0000e+00	
