# Units are Msun
# M_init	mo92	mo93	mo94	mo95	mo96	mo97	mo98	
8	0	0	0	0	0	0	0	
13	9.2970e-08	2.4065e-09	4.2158e-08	4.5362e-08	1.3916e-07	4.6755e-08	1.7289e-07	
15	1.7728e-07	5.2509e-09	8.4187e-08	5.9001e-08	1.9497e-07	5.5765e-08	2.1376e-07	
20	1.4844e-06	7.9356e-08	1.0940e-06	1.3596e-07	7.3457e-07	1.7858e-07	6.4112e-07	
25	6.0441e-07	3.0440e-08	4.2875e-07	1.1040e-07	6.5146e-07	1.8486e-07	7.0503e-07	
30	1.1053e-10	2.3506e-21	7.1613e-11	1.2536e-10	2.4611e-10	7.7815e-11	2.0054e-10	
40	1.2574e-10	2.2792e-20	8.1321e-11	1.4757e-10	2.9075e-10	9.2045e-11	2.3888e-10	
60	1.6207e-10	1.7918e-19	1.0967e-10	6.9654e-10	1.4760e-09	4.7754e-10	1.3900e-09	
80	2.3394e-10	1.0051e-18	1.5171e-10	2.8347e-10	5.6274e-10	1.7867e-10	4.7039e-10	
120	3.3776e-10	5.0534e-18	2.1970e-10	4.3701e-10	8.7623e-10	2.7916e-10	7.4813e-10	
