# Units are Msun
# M_init	ge64	ge65	ge66	ge67	ge68	ge69	ge70	ge71	ge72	ge73	ge74	ge75	ge76	ge77	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	4.4530e-47	1.5192e-45	1.1753e-06	5.6086e-15	9.6927e-09	6.9797e-12	1.9849e-07	1.0299e-08	2.2669e-07	6.2472e-08	4.0048e-07	4.6098e-14	1.4932e-09	5.2337e-19	
15	5.3891e-45	2.0345e-44	1.1743e-06	5.8997e-15	5.5342e-09	1.1854e-11	2.5662e-07	5.9730e-09	2.9492e-07	8.1569e-08	5.3857e-07	2.2470e-12	1.7268e-09	2.3127e-16	
20	6.2463e-35	4.0371e-37	1.0313e-06	4.5921e-15	3.0548e-08	5.7894e-11	4.0248e-07	3.4259e-08	5.5683e-07	1.2423e-07	9.2386e-07	6.1525e-10	2.7320e-07	3.8005e-09	
25	1.3607e-28	1.6408e-32	9.9362e-07	2.1165e-14	5.9659e-08	1.0238e-09	1.9701e-06	2.1246e-07	2.3579e-06	7.2319e-07	4.4633e-06	6.8103e-09	1.6752e-07	9.9906e-10	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.8230e-09	4.9993e-34	1.0172e-08	2.8796e-09	1.3634e-08	0.0000e+00	2.8245e-09	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.2256e-08	7.0328e-32	2.3745e-08	6.5583e-09	3.1687e-08	0.0000e+00	3.2100e-09	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.1431e-07	2.6900e-31	2.2910e-07	6.3672e-08	3.6757e-07	0.0000e+00	4.1384e-09	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.1843e-08	1.4420e-32	5.6858e-08	1.5347e-08	6.7937e-08	0.0000e+00	6.0028e-09	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5834e-07	4.1301e-27	1.3491e-07	3.5980e-08	1.5460e-07	0.0000e+00	8.6923e-09	0.0000e+00	
