# Units are Msun
# M_init	br75	br76	br77	br78	br79	br80	br81	br82	br83	
8	0	0	0	0	0	0	0	0	0	
13	7.9207e-15	1.0807e-13	8.6089e-11	4.3238e-20	1.2014e-08	9.5436e-15	2.2039e-08	1.1558e-12	4.3767e-15	
15	4.6363e-15	1.3660e-13	4.4670e-11	1.4168e-19	1.9543e-08	8.4175e-14	1.7771e-08	2.5459e-11	1.6316e-13	
20	1.2914e-14	2.0053e-13	1.3507e-10	5.1987e-16	2.9276e-08	1.1025e-12	1.0626e-07	2.9311e-09	9.8659e-09	
25	1.7252e-13	3.0874e-11	2.0918e-09	3.6474e-12	1.3433e-07	2.4368e-10	6.2189e-07	4.8288e-08	5.6079e-08	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5320e-09	0.0000e+00	1.5197e-09	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.3951e-09	0.0000e+00	1.8706e-09	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.0022e-08	0.0000e+00	6.4361e-09	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.5333e-09	0.0000e+00	3.4769e-09	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.3057e-09	0.0000e+00	5.4053e-09	0.0000e+00	0.0000e+00	
