# Units are Msun
# M_init	ga62	ga63	ga64	ga65	ga66	ga67	ga68	ga69	ga70	ga71	ga72	
8	0	0	0	0	0	0	0	0	0	0	0	
13	9.3048e-60	5.9970e-38	2.1645e-34	1.1422e-13	5.9994e-06	2.4610e-08	1.5991e-12	1.1344e-07	1.1711e-14	1.0068e-07	3.1100e-13	
15	1.1269e-59	7.9364e-37	3.7313e-33	1.3492e-13	5.9845e-06	2.4084e-08	9.6303e-13	1.5113e-07	1.2443e-13	1.5198e-07	2.8790e-11	
20	1.3038e-59	2.3126e-34	1.9004e-26	1.0217e-13	5.2613e-06	1.9728e-08	6.8966e-12	2.4186e-07	3.1996e-12	2.9401e-07	1.6653e-08	
25	9.6520e-60	8.2880e-29	1.9019e-21	2.3274e-13	4.9925e-06	2.9533e-08	3.0531e-10	1.1263e-06	6.9755e-10	9.0383e-07	2.9830e-08	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.5322e-09	0.0000e+00	3.7783e-09	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5581e-08	0.0000e+00	1.2390e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.3870e-07	0.0000e+00	1.3518e-07	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.5947e-08	0.0000e+00	3.3944e-08	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.1901e-07	0.0000e+00	8.8481e-08	0.0000e+00	
