# Units are Msun
# M_init	sc41	sc42	sc43	sc44	sc45	sc46	sc47	sc48	sc49	
8	0	0	0	0	0	0	0	0	0	
13	1.0995e-50	1.0328e-41	1.0332e-07	8.6343e-08	3.8432e-06	2.3477e-09	2.2283e-09	4.7701e-12	8.5217e-16	
15	7.5343e-51	5.0640e-42	1.5456e-07	1.8569e-07	3.7046e-06	7.5306e-09	1.0973e-09	9.0319e-12	2.0227e-15	
20	5.5937e-46	2.3016e-41	2.8919e-08	1.0620e-08	9.7280e-07	2.6869e-08	2.8976e-08	8.2154e-09	2.6712e-11	
25	2.0151e-46	5.0022e-40	3.8230e-08	4.4109e-09	7.3770e-07	5.6989e-08	1.2476e-08	1.8745e-09	1.0800e-11	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.1766e-09	6.7565e-33	5.1831e-37	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.3826e-08	3.3234e-31	3.7334e-36	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.8281e-08	6.6432e-31	5.2867e-36	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.4139e-08	2.2612e-31	6.8320e-36	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4066e-07	1.9732e-26	2.4217e-32	0.0000e+00	0.0000e+00	
