# Units are Msun
# M_init	sc41	sc42	sc43	sc44	sc45	sc46	sc47	sc48	sc49	
8	0	0	0	0	0	0	0	0	0	
13	2.0163e-48	2.4886e-43	2.4659e-08	2.8087e-10	7.7455e-08	1.2263e-11	7.0705e-13	5.1187e-12	1.8649e-14	
15	6.2468e-48	1.8556e-43	2.1919e-08	4.0807e-09	9.3127e-07	2.4706e-11	6.7458e-13	1.5045e-11	4.2380e-14	
20	1.0461e-52	7.7239e-44	1.7867e-08	2.9950e-10	8.3879e-08	6.1702e-11	2.5064e-12	1.5552e-11	2.8630e-14	
25	2.8492e-51	5.8601e-45	3.3557e-08	2.8592e-10	1.2607e-07	1.4561e-10	6.8331e-12	3.0664e-11	5.1322e-14	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	9.3929e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4954e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.6789e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.6285e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5966e-11	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
