1.3	0.0001	6.66808e-11
1.3	0.0003	1.40069e-10
1.3	0.001	2.62502e-10
1.3	0.002	6.69596e-10
1.3	0.003	6.53911e-10
1.3	0.006	1.12164e-09
1.3	0.008	2.52117e-10
1.3	0.01	8.18477e-11
1.3	0.014	0.00000e+00
1.3	0.02	0.00000e+00
1.5	0.0001	1.16495e-10
1.5	0.0003	3.43583e-10
1.5	0.001	5.88553e-10
1.5	0.002	1.83502e-09
1.5	0.003	2.27106e-09
1.5	0.006	5.38012e-09
1.5	0.008	4.68443e-09
1.5	0.01	6.07523e-09
1.5	0.014	5.05442e-09
1.5	0.02	2.74925e-09
2	0.0001	2.07220e-10
2	0.0003	4.20505e-10
2	0.001	1.66776e-09
2	0.002	4.09612e-09
2	0.003	6.71732e-09
2	0.006	1.70409e-08
2	0.008	1.93720e-08
2	0.01	2.20400e-08
2	0.014	2.09894e-08
2	0.02	1.78597e-08
2.5	0.0001	2.93804e-10
2.5	0.0003	2.68302e-10
2.5	0.001	1.37718e-09
2.5	0.002	2.88957e-09
2.5	0.003	5.89660e-09
2.5	0.006	2.63322e-08
2.5	0.008	3.48666e-08
2.5	0.01	3.90333e-08
2.5	0.014	3.60766e-08
2.5	0.02	2.99428e-08
3	0.0001	3.54803e-10
3	0.0003	6.28347e-10
3	0.001	1.40690e-09
3	0.002	2.33679e-09
3	0.003	2.41120e-09
3	0.006	7.71510e-09
3	0.008	1.70139e-08
3	0.01	2.14922e-08
3	0.014	2.61177e-08
3	0.02	2.57738e-08
4	0.0001	4.49345e-10
4	0.0003	3.06474e-10
4	0.001	5.80152e-10
4	0.002	7.45072e-10
4	0.003	1.13444e-09
4	0.006	3.25955e-09
4	0.008	2.00558e-09
4	0.01	2.87868e-09
4	0.014	3.50516e-09
4	0.02	7.14216e-09
5	0.0001	4.19784e-10
5	0.0003	2.56410e-10
5	0.001	2.64350e-10
5	0.002	3.08098e-10
5	0.003	4.01874e-10
5	0.006	6.21042e-10
5	0.008	1.08416e-09
5	0.01	9.78882e-10
5	0.014	9.33374e-10
5	0.02	7.88064e-10
6	0.0001	8.62618e-11
6	0.0003	1.26135e-10
6	0.001	1.98510e-10
6	0.002	9.20350e-11
6	0.003	4.38050e-11
6	0.006	1.82783e-10
6	0.008	3.32700e-10
6	0.01	4.84683e-10
6	0.014	3.49417e-10
6	0.02	2.78250e-10
