1.3	0.0001	3.49846e-11
1.3	0.0003	8.80000e-11
1.3	0.001	2.04077e-10
1.3	0.002	5.59769e-10
1.3	0.003	4.88846e-10
1.3	0.006	3.58308e-10
1.3	0.008	3.14000e-11
1.3	0.01	3.73154e-12
1.3	0.014	0.00000e+00
1.3	0.02	0.00000e+00
1.5	0.0001	7.14000e-11
1.5	0.0003	2.15000e-10
1.5	0.001	5.89333e-10
1.5	0.002	1.65600e-09
1.5	0.003	2.19733e-09
1.5	0.006	2.28067e-09
1.5	0.008	9.87133e-10
1.5	0.01	6.32667e-10
1.5	0.014	2.15867e-10
1.5	0.02	3.88533e-11
2	0.0001	1.17800e-10
2	0.0003	2.80400e-10
2	0.001	1.33900e-09
2	0.002	3.16200e-09
2	0.003	6.58500e-09
2	0.006	6.20500e-09
2	0.008	3.62900e-09
2	0.01	2.53650e-09
2	0.014	1.08000e-09
2	0.02	5.16750e-10
2.5	0.0001	1.55160e-10
2.5	0.0003	1.63800e-10
2.5	0.001	9.97600e-10
2.5	0.002	2.22880e-09
2.5	0.003	5.58000e-09
2.5	0.006	8.52000e-09
2.5	0.008	5.62800e-09
2.5	0.01	3.47520e-09
2.5	0.014	1.77680e-09
2.5	0.02	9.19640e-10
3	0.0001	1.10267e-10
3	0.0003	2.60667e-10
3	0.001	6.61333e-10
3	0.002	1.23433e-09
3	0.003	1.95167e-09
3	0.006	3.98000e-09
3	0.008	3.37667e-09
3	0.01	2.39333e-09
3	0.014	1.46733e-09
3	0.02	8.92333e-10
4	0.0001	5.11500e-11
4	0.0003	8.74500e-11
4	0.001	1.97250e-10
4	0.002	3.55000e-10
4	0.003	4.83000e-10
4	0.006	9.54000e-10
4	0.008	7.03750e-10
4	0.01	6.01250e-10
4	0.014	3.18000e-10
4	0.02	4.06250e-10
5	0.0001	3.17200e-11
5	0.0003	1.99200e-11
5	0.001	4.51000e-11
5	0.002	1.05480e-10
5	0.003	1.63400e-10
5	0.006	3.24200e-10
5	0.008	4.12600e-10
5	0.01	2.46600e-10
5	0.014	9.12000e-11
5	0.02	2.28000e-11
6	0.0001	5.54000e-12
6	0.0003	4.90333e-12
6	0.001	6.97500e-12
6	0.002	7.85167e-12
6	0.003	1.21667e-11
6	0.006	9.20500e-11
6	0.008	1.41333e-10
6	0.01	1.43833e-10
6	0.014	3.74667e-11
6	0.02	6.64000e-12
