# Units are Msun
# M_init	sr84	sr85	sr86	sr87	sr88	sr89	sr90	sr91	
8	0	0	0	0	0	0	0	0	
13	2.5466e-10	2.3547e-11	4.0442e-08	2.9939e-08	2.7791e-07	4.2245e-09	1.4448e-09	1.0388e-14	
15	2.8267e-09	2.6548e-10	1.0711e-07	6.6491e-08	5.6896e-07	1.2714e-08	3.3672e-09	7.7847e-14	
20	2.4191e-08	2.0078e-09	1.6270e-07	9.0129e-08	7.1188e-07	3.5654e-08	1.8574e-08	3.2496e-10	
25	2.0380e-07	1.2694e-08	1.3982e-06	9.3666e-07	1.2049e-05	4.5799e-07	1.4909e-07	5.3311e-11	
30	8.3027e-12	0.0000e+00	1.5032e-10	1.0630e-10	1.2888e-09	0.0000e+00	0.0000e+00	0.0000e+00	
40	4.6316e-11	2.5294e-33	8.6283e-10	6.0558e-10	7.2383e-09	5.6589e-33	0.0000e+00	0.0000e+00	
60	6.1004e-11	8.5370e-34	1.1644e-09	8.1467e-10	9.6007e-09	1.9536e-33	2.0168e-45	0.0000e+00	
80	7.9749e-11	8.2979e-32	1.6222e-09	1.1253e-09	1.2812e-08	6.6057e-31	0.0000e+00	0.0000e+00	
120	1.1824e-10	1.7279e-31	3.1313e-09	2.1040e-09	2.1224e-08	7.3060e-30	7.7869e-27	0.0000e+00	
