# Units are Msun
# M_init	v45	v46	v47	v48	v49	v50	v51	v52	
8	0	0	0	0	0	0	0	0	
13	7.8478e-55	2.7532e-59	1.4369e-10	2.0551e-07	4.6176e-06	9.6235e-09	6.3095e-08	2.3798e-13	
15	9.2851e-56	1.2051e-59	1.3812e-10	9.7455e-07	3.1504e-05	2.3205e-06	2.7339e-06	1.4432e-16	
20	6.0902e-50	7.3855e-49	1.5378e-10	1.1534e-07	3.5320e-06	3.0029e-09	5.3387e-08	6.0885e-16	
25	1.9225e-46	8.4697e-52	1.9243e-10	3.2730e-08	1.8679e-06	2.7638e-09	3.1514e-08	2.0519e-14	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.0132e-11	4.1235e-09	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.2151e-11	4.9453e-09	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7112e-11	6.9641e-09	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.1261e-11	8.7132e-09	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.9162e-11	1.1870e-08	0.0000e+00	
