# Units are Msun
# M_init	br75	br76	br77	br78	br79	br80	br81	br82	br83	
8	0	0	0	0	0	0	0	0	0	
13	9.0448e-16	2.1805e-14	9.7507e-12	3.2898e-15	4.7319e-09	3.7182e-13	7.4320e-09	3.1350e-10	7.8627e-10	
15	5.6986e-16	6.5516e-14	1.2418e-11	4.4313e-21	5.4351e-09	5.7163e-15	7.3339e-09	1.4532e-10	9.5624e-10	
20	1.0298e-14	4.3311e-14	9.4937e-12	1.5888e-16	3.7070e-09	9.8834e-14	1.1800e-08	1.9700e-10	1.1639e-09	
25	2.7908e-13	7.0619e-11	1.2149e-09	6.2128e-14	1.4809e-08	9.2261e-12	3.6678e-08	1.6388e-09	6.5295e-10	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.3224e-10	0.0000e+00	1.3189e-10	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5858e-10	0.0000e+00	1.5818e-10	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.2333e-10	0.0000e+00	2.2274e-10	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.8940e-10	0.0000e+00	3.0582e-10	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.8180e-10	0.0000e+00	3.7994e-10	0.0000e+00	0.0000e+00	
