# Units are Msun
# M_init	y89	
8	0	
13	3.8722e-09	
15	2.0463e-09	
20	1.3620e-08	
25	1.7902e-09	
30	5.5991e-08	
40	2.9222e-07	
60	4.9153e-07	
80	6.7838e-07	
120	3.0320e-06	
