# Units are Msun
# M_init	zr90	zr91	zr92	zr93	zr94	zr95	zr96	zr97	
8	0	0	0	0	0	0	0	0	
13	4.6058e-08	1.0951e-08	1.6983e-08	4.6467e-09	1.3169e-08	8.0316e-10	1.0508e-09	6.9291e-16	
15	1.2272e-07	2.8127e-08	4.6539e-08	1.3378e-08	4.0479e-08	2.2594e-09	1.4107e-09	5.7345e-15	
20	8.5843e-08	1.4632e-08	2.0249e-08	5.2142e-09	1.1710e-08	1.8999e-09	3.5274e-09	8.6767e-12	
25	2.3402e-06	4.6833e-07	8.1095e-07	2.1221e-07	5.4240e-07	7.5060e-08	1.3369e-07	3.7317e-12	
30	4.2065e-10	9.2756e-11	1.4334e-10	1.7639e-17	1.4842e-10	0.0000e+00	0.0000e+00	0.0000e+00	
40	2.3555e-09	5.1957e-10	8.0328e-10	8.7740e-13	8.3099e-10	5.1763e-33	0.0000e+00	0.0000e+00	
60	3.1108e-09	6.8642e-10	1.0617e-09	2.2309e-12	1.0977e-09	1.7466e-33	2.1295e-45	0.0000e+00	
80	4.0985e-09	9.0496e-10	1.4011e-09	6.5537e-12	1.4465e-09	3.4267e-31	0.0000e+00	0.0000e+00	
120	6.3409e-09	1.4014e-09	2.1711e-09	3.4970e-11	2.2230e-09	2.3746e-30	6.8652e-31	0.0000e+00	
