# Units are Msun
# M_init	ba34	ba35	ba36	ba37	ba38	
8	0	0	0	0	0	
13	4.5106e-13	1.2392e-12	1.4875e-12	2.1428e-12	1.3778e-11	
15	6.3373e-13	1.7412e-12	2.0899e-12	3.0109e-12	1.9359e-11	
20	6.6296e-13	1.8212e-12	2.1862e-12	3.1493e-12	2.0249e-11	
25	7.6908e-13	2.1111e-12	2.5352e-12	3.6510e-12	2.3476e-11	
30	8.3463e-13	2.2925e-12	2.7524e-12	3.9644e-12	2.5491e-11	
40	5.5557e-12	1.5265e-11	1.8322e-11	2.6395e-11	1.6972e-10	
60	6.5183e-12	1.7911e-11	2.1497e-11	3.0970e-11	1.9913e-10	
80	9.4855e-12	2.6063e-11	3.1283e-11	4.5065e-11	2.8977e-10	
120	1.6314e-11	4.4817e-11	5.3801e-11	7.7496e-11	4.9832e-10	
