# Units are Msun
# M_init	cr48	cr49	cr50	cr51	cr52	cr53	cr54	cr55	
8	0	0	0	0	0	0	0	0	
13	7.5743e-05	3.8508e-09	6.2710e-06	2.3275e-06	7.9262e-07	1.5229e-08	1.5261e-08	9.3256e-20	
15	7.1417e-05	7.7042e-09	3.4518e-05	4.0480e-06	2.0800e-06	1.7698e-08	1.9368e-08	1.7160e-18	
20	9.9108e-05	4.6386e-09	8.6819e-06	1.7230e-06	1.0891e-06	2.3061e-08	3.0417e-08	1.5105e-17	
25	1.0636e-04	4.1543e-09	1.1026e-05	1.3088e-06	1.0752e-06	2.8270e-08	3.9660e-08	3.2328e-16	
30	0.0000e+00	0.0000e+00	1.6140e-09	1.8030e-19	3.2372e-08	3.7413e-09	9.4934e-10	0.0000e+00	
40	0.0000e+00	0.0000e+00	1.0748e-08	1.5997e-28	2.1554e-07	2.4912e-08	6.3180e-09	0.0000e+00	
60	0.0000e+00	0.0000e+00	1.2610e-08	3.1548e-29	2.5291e-07	2.9229e-08	7.4127e-09	0.0000e+00	
80	0.0000e+00	0.0000e+00	1.8350e-08	5.2160e-29	3.6800e-07	4.2534e-08	1.0787e-08	0.0000e+00	
120	0.0000e+00	0.0000e+00	3.1553e-08	6.4333e-27	6.3280e-07	7.3134e-08	1.8558e-08	0.0000e+00	
