# Units are Msun
# M_init	ga62	ga63	ga64	ga65	ga66	ga67	ga68	ga69	ga70	ga71	ga72	
8	0	0	0	0	0	0	0	0	0	0	0	
13	9.5182e-60	1.0116e-35	1.3062e-25	1.3855e-13	6.4081e-06	2.1416e-08	2.7915e-12	7.1840e-09	4.4415e-15	5.9144e-09	3.6054e-12	
15	1.1088e-59	9.6269e-34	1.3807e-22	1.4195e-13	8.3424e-06	2.6005e-08	6.9759e-12	8.0780e-09	7.2674e-14	5.1426e-09	1.6598e-11	
20	1.5258e-59	2.6823e-34	1.8518e-23	1.0579e-13	5.6428e-06	2.9962e-08	3.0448e-11	3.3347e-08	5.6894e-13	1.5167e-08	4.9769e-10	
25	1.9769e-59	2.0770e-27	1.4624e-23	1.7919e-13	5.7000e-06	4.6814e-08	8.7304e-11	4.4145e-08	2.2993e-12	2.3071e-08	4.5957e-10	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.7415e-11	0.0000e+00	5.2869e-11	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.1538e-10	0.0000e+00	3.5196e-10	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.0470e-10	0.0000e+00	4.1296e-10	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.7993e-10	0.0000e+00	6.0091e-10	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5176e-09	0.0000e+00	1.0367e-09	0.0000e+00	
