# Units are Msun
# M_init	sr84	sr85	sr86	sr87	sr88	sr89	sr90	sr91	
8	0	0	0	0	0	0	0	0	
13	1.2210e-08	1.0771e-10	4.4099e-08	2.6868e-08	6.5498e-07	3.1525e-08	2.7241e-08	4.2846e-10	
15	2.5085e-08	7.1521e-10	6.2374e-08	2.9889e-08	7.4514e-07	3.0661e-08	4.5244e-08	8.4159e-09	
20	3.4011e-08	1.2617e-09	8.8733e-08	3.5331e-08	9.9184e-07	4.8479e-08	8.6024e-08	4.8893e-09	
25	8.6511e-09	7.6960e-10	7.3909e-08	5.0343e-08	3.4968e-07	1.4622e-08	3.6615e-09	3.4881e-12	
30	3.3090e-12	0.0000e+00	5.9911e-11	4.2363e-11	5.1364e-10	0.0000e+00	0.0000e+00	0.0000e+00	
40	3.9685e-12	2.0172e-41	7.1850e-11	5.0805e-11	6.1601e-10	8.0069e-41	0.0000e+00	0.0000e+00	
60	5.5887e-12	0.0000e+00	1.0118e-10	7.1542e-11	8.6748e-10	0.0000e+00	0.0000e+00	0.0000e+00	
80	6.9434e-12	7.0789e-35	7.0084e-10	4.3106e-10	2.6952e-09	2.5363e-32	0.0000e+00	0.0000e+00	
120	9.5231e-12	6.8801e-27	1.7717e-10	1.2454e-10	1.4884e-09	9.4259e-27	5.2236e-28	0.0000e+00	
