# Units are Msun
# M_init	sr84	sr85	sr86	sr87	sr88	sr89	sr90	sr91	
8	0	0	0	0	0	0	0	0	
13	5.9631e-08	2.5713e-09	8.5228e-07	5.6969e-07	3.8204e-06	1.5418e-07	1.3766e-07	7.2107e-09	
15	3.5158e-07	1.8571e-08	3.9566e-06	2.3178e-06	2.0871e-05	1.1149e-06	7.8465e-07	1.6579e-08	
20	1.8782e-07	8.2302e-09	1.4538e-06	8.5162e-07	8.5088e-06	7.5960e-07	6.5388e-07	2.4511e-08	
25	1.9238e-07	1.1196e-08	2.9457e-06	1.8958e-06	1.2311e-05	2.0423e-07	5.1512e-08	6.5583e-11	
30	4.6688e-09	3.7385e-33	9.6701e-08	6.3399e-08	7.4631e-07	7.1023e-33	0.0000e+00	0.0000e+00	
40	6.4699e-09	5.4125e-33	1.4025e-07	8.9795e-08	1.0453e-06	1.0528e-32	0.0000e+00	0.0000e+00	
60	9.7287e-09	5.3709e-33	2.4035e-07	1.4419e-07	1.6251e-06	1.0206e-32	0.0000e+00	0.0000e+00	
80	1.2892e-08	7.3826e-33	3.6742e-07	2.1697e-07	2.2303e-06	2.8632e-32	0.0000e+00	0.0000e+00	
120	2.1998e-08	3.2791e-33	5.9952e-07	3.5523e-07	3.7531e-06	6.5960e-33	0.0000e+00	0.0000e+00	
