# Units are Msun
# M_init	v45	v46	v47	v48	v49	v50	v51	v52	
8	0	0	0	0	0	0	0	0	
13	5.4824e-47	7.4586e-49	1.6306e-10	9.5619e-08	4.3212e-06	4.3127e-07	5.0526e-06	1.8304e-14	
15	3.3772e-46	1.1227e-44	6.8731e-11	2.2252e-07	6.5493e-06	5.9558e-07	7.2291e-06	1.4280e-13	
20	1.3474e-46	1.8213e-47	1.8254e-10	1.9927e-07	6.2268e-06	8.4419e-07	8.4257e-06	8.0560e-14	
25	4.3030e-46	4.0199e-46	2.3219e-10	2.6691e-07	8.5390e-06	1.0765e-06	9.3377e-06	2.4239e-13	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4550e-08	6.0389e-06	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.0291e-08	8.4813e-06	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.1125e-08	1.3286e-05	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.1434e-08	1.8062e-05	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.0501e-08	3.0522e-05	0.0000e+00	
