# Units are Msun
# M_init	ca40	ca41	ca42	ca43	ca44	ca45	ca46	ca47	ca48	ca49	
8	0	0	0	0	0	0	0	0	0	0	
13	6.7152e-03	1.6732e-05	8.3167e-05	4.0870e-06	2.4741e-05	1.7355e-06	1.6259e-06	5.0521e-07	1.5047e-06	2.5016e-16	
15	5.3209e-03	2.4308e-05	1.3685e-04	7.9954e-06	4.1070e-05	5.0128e-06	2.7928e-06	2.9666e-07	1.6244e-06	4.3483e-16	
20	8.8486e-03	2.9449e-05	1.5562e-04	1.2714e-05	5.5401e-05	9.2702e-06	7.2579e-06	1.2418e-06	2.3153e-06	1.5059e-15	
25	1.1521e-02	3.5523e-05	1.6306e-04	1.6304e-05	7.6252e-05	2.5203e-06	8.8815e-07	2.4128e-08	2.8530e-06	1.8563e-15	
30	1.1703e-03	1.3571e-06	8.3722e-06	1.7622e-06	2.7714e-05	8.0239e-31	5.5544e-08	3.0401e-35	2.7121e-06	0.0000e+00	
40	1.6373e-03	2.6211e-06	1.1814e-05	2.4720e-06	3.8780e-05	1.1878e-30	7.7712e-08	4.4996e-35	3.7958e-06	0.0000e+00	
60	2.5355e-03	7.4270e-06	1.8805e-05	3.8678e-06	6.0091e-05	1.1600e-30	1.2037e-07	4.3562e-35	5.8857e-06	0.0000e+00	
80	3.4278e-03	1.7958e-05	2.8563e-05	5.5254e-06	8.1461e-05	2.6743e-30	1.6286e-07	9.3769e-35	7.9787e-06	0.0000e+00	
120	5.8059e-03	2.6175e-05	4.6220e-05	9.0884e-06	1.3779e-04	7.3044e-31	2.7588e-07	2.7619e-35	1.3502e-05	0.0000e+00	
