# Units are Msun
# M_init	ti44	ti45	ti46	ti47	ti48	ti49	ti50	ti51	
8	0	0	0	0	0	0	0	0	
13	6.1529e-05	1.0195e-06	6.8528e-04	7.2040e-06	1.4550e-06	1.7752e-07	1.0250e-06	1.5505e-15	
15	5.8712e-05	8.7912e-07	6.3969e-04	1.0788e-05	2.1007e-06	2.4853e-07	1.4177e-06	6.0055e-15	
20	3.2447e-05	2.1547e-07	8.4942e-05	2.1573e-06	1.2610e-06	3.4047e-07	2.4293e-06	1.6327e-15	
25	4.5730e-05	1.3672e-07	3.4430e-05	1.4282e-06	1.3371e-06	9.0545e-07	5.2286e-06	5.7144e-12	
30	0.0000e+00	0.0000e+00	7.5903e-08	6.8381e-08	6.8802e-07	5.4454e-08	5.4177e-08	0.0000e+00	
40	0.0000e+00	0.0000e+00	9.7967e-08	8.1149e-08	7.8768e-07	6.7488e-08	7.4202e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	2.1858e-07	1.3307e-07	1.0690e-06	1.6281e-07	2.9038e-07	0.0000e+00	
80	0.0000e+00	0.0000e+00	2.3784e-07	1.6566e-07	1.4883e-06	1.5539e-07	1.9952e-07	0.0000e+00	
120	0.0000e+00	0.0000e+00	4.7345e-07	2.7474e-07	2.2012e-06	2.8332e-07	4.1741e-07	0.0000e+00	
