# Units are Msun
# M_init	cu57	cu58	cu59	cu60	cu61	cu62	cu63	cu64	cu65	cu66	
8	0	0	0	0	0	0	0	0	0	0	
13	9.3048e-60	9.0550e-45	1.1643e-22	2.5118e-08	2.8930e-05	4.1154e-07	1.1114e-06	3.7675e-10	5.1966e-07	2.9599e-15	
15	1.1269e-59	6.6144e-47	7.6272e-22	2.6704e-08	3.0557e-05	3.9512e-07	1.1036e-06	1.8034e-09	6.4750e-07	1.1157e-14	
20	1.3038e-59	2.0546e-39	5.8558e-22	2.8558e-08	2.8296e-05	3.5730e-07	1.1789e-06	7.2081e-09	9.3662e-07	4.8076e-15	
25	9.6520e-60	1.0591e-33	1.8964e-19	4.8097e-08	3.1548e-05	3.6042e-07	2.1675e-06	2.9399e-08	2.5662e-06	3.1843e-11	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	9.3032e-08	8.8162e-34	4.6441e-08	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7697e-07	5.3157e-32	1.4270e-07	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.2550e-07	1.0307e-31	8.7756e-07	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.0392e-07	3.2107e-32	6.3668e-07	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.1313e-06	3.1448e-27	1.7895e-06	0.0000e+00	
