# Units are Msun
# M_init	pb04	pb06	pb07	pb08	
8	0	0	0	0	
13	2.0769e-12	1.7617e-11	1.9322e-11	5.5688e-11	
15	2.5208e-12	2.0018e-11	2.1659e-11	6.2607e-11	
20	3.8067e-12	2.8407e-11	3.0793e-11	8.8522e-11	
25	5.1180e-12	3.5686e-11	3.8143e-11	1.0979e-10	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
