# Units are Msun
# M_init	as71	as72	as73	as74	as75	as76	as77	
8	0	0	0	0	0	0	0	
13	8.5754e-10	1.3101e-09	1.7032e-07	3.5208e-08	6.2059e-06	3.0315e-07	4.8462e-06	
15	9.5042e-10	1.3677e-09	2.3420e-07	6.4529e-08	1.3379e-05	5.1542e-07	4.4567e-06	
20	7.4139e-10	1.4966e-09	2.7319e-07	6.7763e-08	2.9501e-05	6.6692e-07	1.9746e-05	
25	2.0686e-09	4.4113e-09	4.8383e-07	1.1906e-07	2.2131e-05	7.4308e-07	6.6098e-06	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.0596e-07	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.8636e-07	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.7394e-07	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.8508e-07	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.1121e-06	0.0000e+00	0.0000e+00	
