# Units are Msun
# M_init	br75	br76	br77	br78	br79	br80	br81	br82	br83	
8	0	0	0	0	0	0	0	0	0	
13	9.5733e-15	1.6418e-13	8.9649e-13	8.5858e-18	1.0520e-10	1.4510e-15	1.1645e-10	5.7768e-13	2.2340e-13	
15	8.7005e-14	5.0710e-13	2.4511e-12	5.4481e-18	1.1856e-10	2.0973e-15	1.3345e-10	1.3586e-12	3.8673e-13	
20	1.2690e-15	9.5093e-14	9.6956e-13	3.1407e-17	1.5281e-10	3.3707e-15	1.8348e-10	1.1784e-12	1.5836e-13	
25	1.4451e-13	3.3425e-13	2.2283e-12	6.5263e-18	1.8608e-10	1.7714e-15	2.2703e-10	2.4173e-12	2.8735e-13	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.0518e-13	0.0000e+00	2.0465e-13	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.2664e-13	0.0000e+00	3.2581e-13	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.8518e-13	0.0000e+00	5.8364e-13	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.0111e-12	0.0000e+00	1.0084e-12	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.4874e-12	0.0000e+00	3.4785e-12	0.0000e+00	0.0000e+00	
