# Units are Msun
# M_init	br79	br81	
8	0	0	
9.000000e+00	3.390000e-09	3.370000e-09	
9.250000e+00	3.620000e-09	3.600000e-09	
9.500000e+00	3.900000e-09	3.870000e-09	
9.750000e+00	4.060000e-09	4.030000e-09	
1.000000e+01	4.330000e-09	4.300000e-09	
1.025000e+01	4.310000e-09	4.280000e-09	
1.050000e+01	4.080000e-09	4.050000e-09	
1.075000e+01	4.130000e-09	4.110000e-09	
1.100000e+01	4.160000e-09	4.130000e-09	
1.125000e+01	4.810000e-09	4.780000e-09	
1.150000e+01	9.930000e-09	9.870000e-09	
1.175000e+01	1.300000e-08	1.290000e-08	
1.200000e+01	1.460000e-08	1.450000e-08	
1.225000e+01	1.550000e-08	1.540000e-08	
1.250000e+01	1.750000e-08	1.730000e-08	
1.275000e+01	1.790000e-08	1.780000e-08	
1.300000e+01	1.910000e-08	1.890000e-08	
1.310000e+01	2.170000e-08	2.150000e-08	
1.320000e+01	2.210000e-08	2.200000e-08	
1.330000e+01	2.130000e-08	2.110000e-08	
1.340000e+01	2.220000e-08	2.200000e-08	
1.350000e+01	2.290000e-08	2.280000e-08	
1.360000e+01	2.440000e-08	2.420000e-08	
1.370000e+01	2.420000e-08	2.400000e-08	
1.380000e+01	2.580000e-08	2.560000e-08	
1.390000e+01	2.360000e-08	2.350000e-08	
1.400000e+01	0.000000e+00	0.000000e+00	
1.410000e+01	2.680000e-08	2.660000e-08	
1.420000e+01	2.510000e-08	2.490000e-08	
1.430000e+01	2.600000e-08	2.580000e-08	
1.440000e+01	2.680000e-08	2.660000e-08	
1.450000e+01	3.060000e-08	3.040000e-08	
1.460000e+01	2.660000e-08	2.640000e-08	
1.470000e+01	2.890000e-08	2.860000e-08	
1.480000e+01	2.690000e-08	2.670000e-08	
1.490000e+01	2.670000e-08	2.650000e-08	
1.500000e+01	3.190000e-08	3.170000e-08	
1.510000e+01	2.880000e-08	2.860000e-08	
1.520000e+01	3.480000e-08	3.460000e-08	
1.530000e+01	2.900000e-08	2.880000e-08	
1.540000e+01	2.890000e-08	2.870000e-08	
1.550000e+01	2.960000e-08	2.930000e-08	
1.560000e+01	3.150000e-08	3.130000e-08	
1.570000e+01	3.340000e-08	3.320000e-08	
1.580000e+01	3.180000e-08	3.150000e-08	
1.590000e+01	3.110000e-08	3.090000e-08	
1.600000e+01	3.800000e-08	3.770000e-08	
1.610000e+01	3.140000e-08	3.120000e-08	
1.620000e+01	3.530000e-08	3.500000e-08	
1.630000e+01	3.250000e-08	3.220000e-08	
1.640000e+01	3.230000e-08	3.200000e-08	
1.650000e+01	3.340000e-08	3.310000e-08	
1.660000e+01	3.640000e-08	3.620000e-08	
1.670000e+01	3.500000e-08	3.480000e-08	
1.680000e+01	3.470000e-08	3.450000e-08	
1.690000e+01	3.540000e-08	3.510000e-08	
1.700000e+01	3.590000e-08	3.560000e-08	
1.710000e+01	3.640000e-08	3.620000e-08	
1.720000e+01	3.790000e-08	3.770000e-08	
