# Units are Msun
# M_init	o16	o17	o18	
8	0	0	0	
13	2.6800e-01	3.6100e-05	6.0800e-04	
15	5.0200e-01	3.6000e-05	9.2900e-04	
20	1.3800e+00	3.7600e-05	7.1200e-04	
25	2.4400e+00	4.3100e-05	2.4900e-04	
30	3.9000e+00	3.8000e-05	1.3900e-04	
35	5.2000e+00	4.7100e-05	1.0700e-04	
