# Units are Msun
# M_init	kr80	kr82	kr83	kr84	kr86	
8	0	0	0	0	0	
13	1.8948e-08	9.6412e-08	9.5632e-08	4.7811e-07	1.4809e-07	
15	2.2010e-08	1.1185e-07	1.0964e-07	5.4837e-07	1.6983e-07	
20	3.0684e-08	1.5411e-07	1.4769e-07	7.3886e-07	2.2876e-07	
25	4.2531e-08	2.0506e-07	1.9162e-07	9.6842e-07	3.0041e-07	
30	5.1969e-08	2.5033e-07	2.3197e-07	1.1726e-06	3.6381e-07	
40	7.6167e-08	3.5542e-07	3.2072e-07	1.6327e-06	5.0681e-07	
60	1.2737e-07	5.8328e-07	5.2939e-07	2.7048e-06	8.3926e-07	
80	1.7540e-07	8.4412e-07	7.7235e-07	3.8961e-06	1.2101e-06	
120	2.7238e-07	1.3370e-06	1.2579e-06	6.3218e-06	1.9617e-06	
