# Units are Msun
# M_init	S31	S32	S33	S34	S35	S36	S37	
8	0	0	0	0	0	0	0	
13	5.4e-21	2.6e-02	1.5e-04	1.0e-03	1.6e-07	9.8e-07	3.1e-20	
15	5.4e-31	4.2e-02	1.8e-04	7.8e-04	3.9e-07	1.8e-06	3.0e-18	
20	2.3e-21	6.3e-02	3.4e-04	2.1e-03	1.1e-06	3.5e-06	1.9e-19	
25	3.7e-22	6.3e-02	4.5e-04	2.6e-03	1.3e-06	5.9e-06	2.8e-18	
30	1.5e-20	1.0e-01	7.8e-04	4.3e-03	1.5e-06	7.5e-06	1.0e-15	
40	8.5e-21	1.5e-01	9.4e-04	5.5e-03	5.3e-06	1.2e-05	1.2e-22	
60	7.1e-22	2.0e-01	1.4e-03	7.1e-03	7.4e-06	1.5e-05	2.1e-21	
80	7.4e-25	3.0e-01	1.9e-03	1.0e-02	1.1e-05	1.8e-05	1.3e-19	
120	1.7e-29	4.5e-01	2.5e-03	1.4e-02	1.3e-05	2.1e-05	1.3e-16	
