# Units are Msun
# M_init	Ar36	Ar37	Ar38	Ar39	Ar40	Ar41	
8	0	0	0	0	0	0	
13	4.4e-03	6.6e-06	4.7e-04	1.9e-07	2.7e-07	3.2e-11	
15	7.6e-03	6.2e-06	2.4e-04	9.1e-07	4.8e-07	3.5e-11	
20	1.0e-02	1.8e-05	1.1e-03	1.9e-06	8.1e-07	9.5e-11	
25	1.0e-02	1.8e-05	1.2e-03	3.4e-06	1.2e-06	1.7e-10	
30	1.6e-02	2.8e-05	1.9e-03	3.7e-06	1.4e-06	2.8e-10	
40	2.5e-02	4.3e-05	2.6e-03	6.1e-06	2.1e-06	4.7e-10	
60	3.3e-02	9.6e-05	3.3e-03	1.5e-05	5.0e-06	7.9e-10	
80	4.8e-02	1.3e-04	5.5e-03	2.2e-05	1.0e-05	1.3e-09	
120	7.5e-02	1.7e-04	8.6e-03	1.7e-05	7.6e-06	1.2e-09	
