# Units are Msun
# M_init	Rb79	Rb80	Rb81	Rb82	Rb83	Rb84	Rb85	Rb86	Rb87	Rb88	
8	0	0	0	0	0	0	0	0	0	0	
13	3.8e-20	2.7e-23	5.7e-14	9.8e-14	6.0e-11	6.6e-12	1.7e-07	1.8e-09	8.3e-08	8.2e-17	
15	1.6e-20	2.6e-32	9.5e-14	1.8e-13	8.2e-11	1.0e-11	2.0e-07	3.0e-09	1.1e-07	3.4e-16	
20	8.2e-20	2.2e-22	1.2e-13	2.9e-13	1.8e-10	2.2e-11	2.7e-07	1.0e-08	1.7e-07	8.6e-17	
25	1.1e-19	2.9e-22	2.2e-13	3.9e-13	2.5e-10	2.9e-11	3.5e-07	9.8e-09	2.3e-07	5.1e-16	
30	1.2e-19	2.9e-22	3.2e-13	7.4e-13	4.8e-10	5.4e-11	4.6e-07	1.5e-08	3.1e-07	6.3e-15	
40	6.0e-19	1.4e-21	5.7e-13	1.1e-12	5.0e-10	6.4e-11	6.3e-07	9.1e-08	5.9e-07	8.0e-16	
60	5.9e-19	1.1e-21	4.4e-13	9.0e-13	6.7e-10	6.8e-11	9.4e-07	1.5e-07	1.0e-06	2.3e-15	
80	1.1e-18	1.1e-21	6.0e-13	1.1e-12	1.3e-09	1.9e-10	1.6e-06	3.3e-07	1.9e-06	4.0e-15	
120	1.9e-18	5.3e-22	8.4e-13	8.4e-13	2.1e-09	3.7e-10	2.6e-06	4.2e-07	2.5e-06	6.1e-15	
