# Units are Msun
# M_init	V45	V46	V47	V48	V49	V50	V51	V52	
8	0	0	0	0	0	0	0	0	
13	0.0e+00	0.0e+00	4.9e-11	3.0e-08	4.6e-06	2.2e-08	3.7e-06	2.3e-16	
15	0.0e+00	0.0e+00	5.4e-11	3.1e-08	7.2e-06	3.4e-08	4.3e-06	1.0e-16	
20	0.0e+00	0.0e+00	8.0e-11	8.6e-08	8.3e-06	8.7e-08	5.8e-06	1.6e-15	
25	0.0e+00	0.0e+00	6.7e-11	1.1e-07	8.7e-06	1.5e-07	7.4e-06	1.9e-15	
30	0.0e+00	0.0e+00	6.6e-11	1.9e-07	1.1e-05	2.8e-07	8.9e-06	2.4e-14	
40	0.0e+00	0.0e+00	7.6e-11	2.9e-07	2.0e-05	4.0e-07	1.2e-05	2.3e-15	
60	0.0e+00	0.0e+00	9.6e-11	3.8e-07	2.4e-05	5.6e-07	1.8e-05	4.8e-15	
80	0.0e+00	0.0e+00	1.1e-10	5.3e-07	2.9e-05	7.1e-07	2.5e-05	1.1e-14	
120	0.0e+00	0.0e+00	1.2e-10	7.2e-07	3.6e-05	8.6e-07	3.8e-05	8.3e-14	
