# Units are Msun
# M_init	Se74	Se75	Se76	Se77	Se78	Se79	Se80	Se81	Se82	Se83	
8	0	0	0	0	0	0	0	0	0	0	
13	2.2e-08	1.1e-09	1.7e-07	1.1e-07	3.6e-07	7.2e-09	7.4e-07	7.4e-16	1.3e-07	2.8e-16	
15	2.6e-08	1.6e-09	2.3e-07	1.5e-07	4.5e-07	3.2e-08	8.9e-07	2.1e-15	1.5e-07	1.7e-16	
20	5.0e-08	3.9e-09	4.0e-07	2.4e-07	7.0e-07	9.3e-08	1.3e-06	2.3e-16	2.1e-07	2.9e-16	
25	8.5e-08	7.5e-09	7.4e-07	4.0e-07	1.1e-06	1.8e-07	1.8e-06	5.0e-15	2.9e-07	7.5e-16	
30	1.3e-07	1.4e-08	1.1e-06	5.5e-07	1.6e-06	1.9e-07	2.2e-06	1.2e-13	3.6e-07	2.5e-15	
40	1.7e-07	2.3e-08	1.8e-06	1.1e-06	2.8e-06	8.5e-07	3.6e-06	1.9e-15	5.3e-07	4.7e-15	
60	2.3e-07	2.2e-08	2.6e-06	1.6e-06	4.1e-06	1.2e-06	5.7e-06	4.0e-15	8.1e-07	1.2e-14	
80	1.7e-07	2.9e-08	5.0e-06	2.6e-06	7.9e-06	2.2e-06	1.1e-05	3.8e-14	1.0e-06	1.7e-14	
120	2.0e-07	1.5e-08	8.7e-06	4.0e-06	1.3e-05	3.0e-06	1.6e-05	7.0e-15	1.3e-06	1.0e-14	
