# Units are Msun
# M_init	Ca40	Ca41	Ca42	Ca43	Ca44	Ca45	Ca46	Ca47	Ca48	Ca49	
8	0	0	0	0	0	0	0	0	0	0	
13	3.8e-03	2.9e-06	1.5e-05	1.5e-06	1.7e-05	6.7e-08	5.3e-08	1.2e-10	1.6e-06	2.1e-18	
15	6.4e-03	5.0e-06	1.2e-05	2.4e-06	2.1e-05	8.8e-08	7.5e-08	2.1e-10	1.9e-06	1.0e-17	
20	8.7e-03	1.3e-05	4.7e-05	5.9e-06	3.2e-05	4.2e-07	1.6e-07	1.4e-09	2.5e-06	4.1e-18	
25	8.7e-03	1.8e-05	6.5e-05	1.3e-05	5.1e-05	4.8e-07	2.8e-07	2.4e-09	3.2e-06	1.2e-17	
30	1.3e-02	3.1e-05	1.1e-04	2.2e-05	7.4e-05	5.0e-07	3.2e-07	4.3e-09	3.8e-06	8.4e-16	
40	2.1e-02	4.2e-05	1.7e-04	3.8e-05	1.3e-04	5.2e-06	1.2e-06	2.2e-08	5.1e-06	2.5e-21	
60	2.7e-02	7.3e-05	2.5e-04	5.8e-05	1.9e-04	1.2e-05	3.6e-06	9.6e-08	7.8e-06	4.4e-20	
80	3.9e-02	1.0e-04	3.9e-04	8.4e-05	3.0e-04	2.6e-05	1.2e-05	5.7e-07	1.0e-05	5.8e-18	
120	6.0e-02	1.7e-04	5.8e-04	1.1e-04	4.4e-04	2.5e-05	1.4e-05	4.6e-07	1.6e-05	3.0e-15	
