  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.9500e-01 	  2.5675e-72 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.8500e-01 	  7.7834e-70 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.7500e-01 	  2.1548e-67 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.6500e-01 	  5.4478e-65 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.5500e-01 	  1.2576e-62 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.4500e-01 	  2.6495e-60 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.3500e-01 	  5.0922e-58 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.2500e-01 	  8.9209e-56 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.1500e-01 	  1.4234e-53 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.0500e-01 	  2.0666e-51 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.9500e-01 	  2.7278e-49 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.8500e-01 	  3.2702e-47 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.7500e-01 	  3.5576e-45 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.6500e-01 	  3.5091e-43 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.5500e-01 	  3.1358e-41 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.4500e-01 	  2.5370e-39 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.3500e-01 	  1.8571e-37 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.2500e-01 	  1.2294e-35 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.1500e-01 	  7.3556e-34 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.0500e-01 	  3.9763e-32 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.9500e-01 	  1.9414e-30 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.8500e-01 	  8.5586e-29 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.7500e-01 	  3.4058e-27 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.6500e-01 	  1.2231e-25 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.5500e-01 	  3.9635e-24 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.4500e-01 	  1.1587e-22 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.3500e-01 	  3.0557e-21 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.2500e-01 	  7.2681e-20 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.1500e-01 	  1.5591e-18 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.0500e-01 	  3.0162e-17 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.9500e-01 	  5.2618e-16 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.8500e-01 	  8.2770e-15 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.7500e-01 	  1.1740e-13 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.6500e-01 	  1.5014e-12 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.5500e-01 	  1.7313e-11 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.4500e-01 	  1.8000e-10 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.3500e-01 	  1.6874e-09 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.2500e-01 	  1.4262e-08 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.1500e-01 	  1.0870e-07 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -1.0500e-01 	  7.4700e-07 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -9.5000e-02 	  4.6292e-06 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -8.5000e-02 	  2.5870e-05 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -7.5000e-02 	  1.3038e-04 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -6.5000e-02 	  5.9269e-04 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -5.5000e-02 	  2.4302e-03 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -4.5000e-02 	  8.9898e-03 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -3.5000e-02 	  3.0005e-02 
  7.0000e+00 	  1.5000e+00 	 -4.0000e-01 	 -2.5000e-02 	  9.0375e-02 
