# Units are Msun
# M_init	v51	
8	0	
13	2.4784e-06	
15	1.0013e-05	
20	4.0431e-06	
25	3.2430e-06	
30	1.5701e-06	
40	3.5681e-06	
60	5.3697e-06	
80	8.3085e-06	
120	-9.1906e-10	
