he3 	 3.152e-05
he4 	 2.500e-01
c12 	 4.378e-04
c13 	 5.305e-06
n14 	 6.951e-05
n15 	 1.709e-07
o16 	 2.042e-03
o17 	 8.242e-07
o18 	 4.605e-06
f19 	 5.078e-08
ne20 	 1.165e-04
ne21 	 2.931e-07
ne22 	 9.419e-06
na23 	 2.942e-06
mg24 	 9.879e-05
mg25 	 1.303e-05
mg26 	 1.492e-05
al27 	 5.601e-06
si28 	 1.581e-04
si29 	 8.315e-06
si30 	 5.670e-06
p31 	 5.865e-07
s32 	 6.599e-05
s33 	 5.448e-07
s34 	 3.168e-06
s36 	 1.564e-08
cl35 	 6.174e-07
cl37 	 2.086e-07
ar36 	 1.261e-05
ar38 	 2.419e-06
ar40 	 4.073e-09
k39 	 2.865e-07
k41 	 2.173e-08
ca40 	 1.398e-05
ca42 	 9.797e-08
ca43 	 2.093e-08
ca44 	 3.309e-07
ca46 	 6.633e-10
sc45 	 4.679e-09
ti46 	 4.967e-08
ti47 	 4.577e-08
ti48 	 4.632e-07
ti49 	 3.470e-08
ti50 	 3.390e-08
v51 	 3.187e-08
cr50 	 6.980e-08
cr52 	 1.400e-06
cr53 	 1.618e-07
cr54 	 4.103e-08
mn55 	 1.090e-06
fe54 	 7.347e-06
fe56 	 1.196e-04
fe57 	 2.811e-06
fe58 	 3.807e-07
co59 	 4.244e-07
ni58 	 4.823e-06
ni60 	 1.922e-06
ni61 	 8.494e-08
ni62 	 2.753e-07
ni64 	 7.236e-08
cu63 	 4.968e-08
cu65 	 2.285e-08
zn64 	 8.318e-08
zn66 	 4.921e-08
zn67 	 7.341e-09
zn68 	 3.407e-08
zn70 	 1.160e-09
ga69 	 3.347e-09
ga71 	 2.286e-09
ge70 	 4.796e-09
ge72 	 6.520e-09
ge73 	 1.855e-09
ge74 	 8.827e-09
as75 	 1.101e-09
se74 	 1.061e-10
se76 	 1.147e-09
se77 	 9.461e-10
se78 	 2.986e-09
se80 	 6.391e-09
br79 	 1.022e-09
br81 	 1.019e-09
kr80 	 2.436e-10
kr82 	 1.251e-09
kr83 	 1.254e-09
kr84 	 6.257e-09
kr86 	 1.937e-09
rb85 	 1.468e-09
sr84 	 2.558e-11
sr86 	 4.631e-10
sr87 	 3.274e-10
sr88 	 3.970e-09
y89 	 1.063e-09
zr90 	 1.296e-09
zr91 	 2.857e-10
zr92 	 4.415e-10
zr94 	 4.572e-10
nb93 	 1.974e-10
mo92 	 7.462e-11
mo94 	 4.803e-11
mo95 	 8.401e-11
mo96 	 8.937e-11
mo97 	 5.199e-11
mo98 	 1.335e-10
xe132 	 4.477e-10
xe134 	 1.678e-10
cs133 	 1.177e-10
ba134 	 3.608e-11
ba135 	 9.915e-11
ba136 	 1.190e-10
ba137 	 1.714e-10
ba138 	 1.102e-09
la139 	 1.287e-10
ce140 	 3.465e-10
pr141 	 5.447e-11
nd142 	 7.435e-11
nd143 	 3.329e-11
hg202 	 6.567e-11
hg204 	 1.526e-11
tl203 	 3.504e-11
tl205 	 8.447e-11
pb204 	 1.686e-11
pb206 	 1.585e-10
pb207 	 1.762e-10
pb208 	 5.067e-10
bi209 	 6.872e-11
