# MODE: ifr
# TIME DIFFERENCE: 1.000000e-02 Gyr
# SMOOTHING TIME: 0.000000e+00 Gyr
# SCHMIDT-LAW SFE: False
# fe SNE IA YIELD: 2.580000e-03
# sr SNE IA YIELD: 0.000000e+00
# o SNE IA YIELD: 5.790000e-05
# SNE IA DTD MODEL: plaw
# SNE IA MINIMUM DELAY TIME: 1.500000e-01 Gyr
# COLUMN NUMBERS: 
#	0: Time (Gyr)
#	1: Mgas (Msun)			Gas mass
#	2: Mstar (Msun)			Stellar mass
#	3: SFR (Msun/yr)		Star formation rate
#	4: IFR (Msun/yr)		Infall rate
#	5: OFR (Msun/yr)		Outflow rate
#	6: Z_in(fe)		Inflow fe metallicity
#	7: Z_in(sr)		Inflow sr metallicity
#	8: Z_in(o)		Inflow o metallicity
#	9: Z_out(fe)		Outflow fe metallicity
#	10: Z_out(sr)		Outflow sr metallicity
#	11: Z_out(o)		Outflow o metallicity
#	12: Mass(fe) (Msun)
#	13: Mass(sr) (Msun)
#	14: Mass(o) (Msun)
#	15: Z(fe)
#	16: Z(sr)
#	17: Z(o)
#	18: [fe/H]
#	19: [sr/H]
#	20: [o/H]
#	21: [sr/fe]
#	22: [o/fe]
#	23: [o/sr]
#	24: Eta_0
#	25: R_eff
0.000000e+00	6.000000e+09	0.000000e+00	3.000000e+00	9.100000e+00	7.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-inf	-inf	-inf	nan	nan	nan	2.500000e+00	0.000000e+00
1.000000e-02	5.986000e+09	2.993000e+07	2.993000e+00	9.100000e+00	7.482500e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.211378e-06	6.598565e-11	2.777307e-05	7.251311e+03	3.949901e-01	1.662496e+05	1.211378e-06	6.598565e-11	2.777307e-05	-3.027310e+00	-2.856329e+00	-2.313772e+00	1.709811e-01	7.135377e-01	5.425566e-01	2.500000e+00	2.372853e-01
2.000000e-02	5.972964e+09	5.269287e+07	2.986482e+00	9.100000e+00	7.466205e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.405458e-06	1.310290e-10	5.514951e-05	1.436771e+04	7.826314e-01	3.294061e+05	2.405458e-06	1.310290e-10	5.514951e-05	-2.729392e+00	-2.558411e+00	-2.015854e+00	1.709811e-01	7.135377e-01	5.425566e-01	2.500000e+00	2.613574e-01
3.000000e-02	5.960590e+09	7.469043e+07	2.980295e+00	9.100000e+00	7.450737e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.582433e-06	1.951899e-10	8.213427e-05	2.135341e+04	1.163447e+00	4.895687e+05	3.582433e-06	1.951899e-10	8.213427e-05	-2.556412e+00	-2.385321e+00	-1.842872e+00	1.710907e-01	7.135401e-01	5.424493e-01	2.500000e+00	2.759630e-01
4.000000e-02	5.948745e+09	9.620964e+07	2.974373e+00	9.100000e+00	7.435931e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.742485e-06	2.585508e-10	1.087319e-04	2.821184e+04	1.538053e+00	6.468185e+05	4.742485e-06	2.585508e-10	1.087319e-04	-2.434584e+00	-2.263232e+00	-1.721039e+00	1.713513e-01	7.135447e-01	5.421934e-01	2.500000e+00	2.865607e-01
5.000000e-02	5.937353e+09	1.173730e+08	2.968676e+00	9.100000e+00	7.421691e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.885793e-06	3.212744e-10	1.349487e-04	3.494603e+04	1.907519e+00	8.012379e+05	5.885793e-06	3.212744e-10	1.349487e-04	-2.340785e+00	-2.168902e+00	-1.627227e+00	1.718824e-01	7.135573e-01	5.416749e-01	2.500000e+00	2.949147e-01
6.000000e-02	5.926362e+09	1.382498e+08	2.963181e+00	9.100000e+00	7.407952e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.012537e-06	3.833563e-10	1.607878e-04	4.155883e+04	2.271908e+00	9.528869e+05	7.012537e-06	3.833563e-10	1.607878e-04	-2.264715e+00	-2.092176e+00	-1.551143e+00	1.725388e-01	7.135717e-01	5.410330e-01	2.500000e+00	3.018269e-01
7.000000e-02	5.915734e+09	1.588848e+08	2.957867e+00	9.100000e+00	7.394668e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.122897e-06	4.447434e-10	1.862520e-04	4.805290e+04	2.630983e+00	1.101817e+06	8.122897e-06	4.447434e-10	1.862520e-04	-2.200879e+00	-2.027669e+00	-1.487295e+00	1.732099e-01	7.135837e-01	5.403737e-01	2.500000e+00	3.077313e-01
8.000000e-02	5.905441e+09	1.793097e+08	2.952721e+00	9.100000e+00	7.381801e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.217054e-06	5.053931e-10	2.113443e-04	5.443077e+04	2.984569e+00	1.248082e+06	9.217054e-06	5.053931e-10	2.113443e-04	-2.145998e+00	-1.972149e+00	-1.432405e+00	1.738485e-01	7.135922e-01	5.397436e-01	2.500000e+00	3.128901e-01
9.000000e-02	5.895460e+09	1.995482e+08	2.947730e+00	9.100000e+00	7.369325e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.029519e-05	5.652714e-10	2.360688e-04	6.069489e+04	3.332535e+00	1.391734e+06	1.029519e-05	5.652714e-10	2.360688e-04	-2.097955e+00	-1.923521e+00	-1.384357e+00	1.744339e-01	7.135978e-01	5.391639e-01	2.500000e+00	3.174743e-01
1.000000e-01	5.885770e+09	2.196188e+08	2.942885e+00	9.100000e+00	7.357213e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.135749e-05	6.243631e-10	2.604297e-04	6.684759e+04	3.674858e+00	1.532829e+06	1.135749e-05	6.243631e-10	2.604297e-04	-2.055307e+00	-1.880341e+00	-1.341706e+00	1.749661e-01	7.136017e-01	5.386356e-01	2.500000e+00	3.216014e-01
1.100000e-01	5.876357e+09	2.395362e+08	2.938179e+00	9.100000e+00	7.345446e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.240414e-05	6.826619e-10	2.844313e-04	7.289115e+04	4.011565e+00	1.671420e+06	1.240414e-05	6.826619e-10	2.844313e-04	-2.017023e+00	-1.841573e+00	-1.303419e+00	1.754504e-01	7.136045e-01	5.381541e-01	2.500000e+00	3.253560e-01
1.200000e-01	5.867206e+09	2.593127e+08	2.933603e+00	9.100000e+00	7.334007e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.343532e-05	7.401725e-10	3.080781e-04	7.882776e+04	4.342744e+00	1.807558e+06	1.343532e-05	7.401725e-10	3.080781e-04	-1.982342e+00	-1.806445e+00	-1.268735e+00	1.758964e-01	7.136067e-01	5.377103e-01	2.500000e+00	3.288011e-01
1.300000e-01	5.858303e+09	2.789585e+08	2.929152e+00	9.100000e+00	7.322879e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.445120e-05	7.969056e-10	3.313744e-04	8.465954e+04	4.668515e+00	1.941292e+06	1.445120e-05	7.969056e-10	3.313744e-04	-1.950686e+00	-1.774371e+00	-1.237077e+00	1.763142e-01	7.136086e-01	5.372944e-01	2.500000e+00	3.319846e-01
1.400000e-01	5.849639e+09	2.984824e+08	2.924820e+00	9.100000e+00	7.312049e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.545199e-05	8.528760e-10	3.543244e-04	9.038856e+04	4.989017e+00	2.072670e+06	1.545199e-05	8.528760e-10	3.543244e-04	-1.921605e+00	-1.744892e+00	-1.207995e+00	1.767129e-01	7.136103e-01	5.368974e-01	2.500000e+00	3.349440e-01
1.500000e-01	5.841204e+09	3.178919e+08	2.920602e+00	9.100000e+00	7.301505e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.643785e-05	9.081005e-10	3.769323e-04	9.601684e+04	5.304400e+00	2.201738e+06	1.643785e-05	9.081005e-10	3.769323e-04	-1.894745e+00	-1.717644e+00	-1.181133e+00	1.771002e-01	7.136120e-01	5.365117e-01	2.500000e+00	3.377094e-01
1.600000e-01	5.832987e+09	3.371937e+08	2.916494e+00	9.100000e+00	7.291234e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.740897e-05	9.625954e-10	3.992024e-04	1.015463e+05	5.614807e+00	2.328543e+06	1.740897e-05	9.625954e-10	3.992024e-04	-1.869817e+00	-1.692335e+00	-1.156203e+00	1.774820e-01	7.136137e-01	5.361317e-01	2.500000e+00	3.403050e-01
1.700000e-01	5.824982e+09	3.563936e+08	2.912491e+00	9.100000e+00	7.281227e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.860205e-05	1.016376e-09	4.211443e-04	1.083566e+05	5.920370e+00	2.453158e+06	1.860205e-05	1.016376e-09	4.211443e-04	-1.841029e+00	-1.668724e+00	-1.132965e+00	1.723049e-01	7.080637e-01	5.357589e-01	2.500000e+00	3.427506e-01
1.800000e-01	5.817179e+09	3.754969e+08	2.908590e+00	9.100000e+00	7.271474e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.999761e-05	1.069456e-09	4.427615e-04	1.163297e+05	6.221217e+00	2.575623e+06	1.999761e-05	1.069456e-09	4.427615e-04	-1.809612e+00	-1.646615e+00	-1.111226e+00	1.629961e-01	6.983854e-01	5.353893e-01	2.500000e+00	3.450628e-01
1.900000e-01	5.809573e+09	3.945083e+08	2.904786e+00	9.100000e+00	7.261966e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.157847e-05	1.121849e-09	4.640580e-04	1.253617e+05	6.517465e+00	2.695979e+06	2.157847e-05	1.121849e-09	4.640580e-04	-1.776569e+00	-1.625844e+00	-1.090824e+00	1.507252e-01	6.857453e-01	5.350201e-01	2.500000e+00	3.472555e-01
2.000000e-01	5.802156e+09	4.134321e+08	2.901078e+00	9.100000e+00	7.252695e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.332932e-05	1.173569e-09	4.850375e-04	1.353604e+05	6.809229e+00	2.814264e+06	2.332932e-05	1.173569e-09	4.850375e-04	-1.742688e+00	-1.606270e+00	-1.071621e+00	1.364177e-01	6.710669e-01	5.346491e-01	2.500000e+00	3.493407e-01
2.100000e-01	5.794923e+09	4.322720e+08	2.897461e+00	9.100000e+00	7.243654e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.523646e-05	1.224627e-09	5.057038e-04	1.462434e+05	7.096619e+00	2.930515e+06	2.523646e-05	1.224627e-09	5.057038e-04	-1.708561e+00	-1.587774e+00	-1.053500e+00	1.207867e-01	6.550614e-01	5.342747e-01	2.500000e+00	3.513283e-01
2.200000e-01	5.787867e+09	4.510318e+08	2.893934e+00	9.100000e+00	7.234834e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.728754e-05	1.275033e-09	5.260607e-04	1.579366e+05	7.379724e+00	3.044769e+06	2.728754e-05	1.275033e-09	5.260607e-04	-1.674625e+00	-1.570257e+00	-1.036360e+00	1.043686e-01	6.382652e-01	5.338966e-01	2.500000e+00	3.532272e-01
2.300000e-01	5.780983e+09	4.697145e+08	2.890492e+00	9.100000e+00	7.226229e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.947136e-05	1.324790e-09	5.461118e-04	1.703734e+05	7.658586e+00	3.157063e+06	2.947136e-05	1.324790e-09	5.461118e-04	-1.641190e+00	-1.553631e+00	-1.020114e+00	8.755808e-02	6.210750e-01	5.335170e-01	2.500000e+00	3.550449e-01
2.400000e-01	5.774266e+09	4.883233e+08	2.887133e+00	9.100000e+00	7.217833e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.177776e-05	1.373898e-09	5.658606e-04	1.834932e+05	7.933253e+00	3.267430e+06	3.177776e-05	1.373898e-09	5.658606e-04	-1.608466e+00	-1.537824e+00	-1.004687e+00	7.064265e-02	6.037799e-01	5.331373e-01	2.500000e+00	3.567882e-01
2.500000e-01	5.767711e+09	5.068609e+08	2.883856e+00	9.100000e+00	7.209639e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.419743e-05	1.422368e-09	5.853111e-04	1.972409e+05	8.203808e+00	3.375905e+06	3.419743e-05	1.422368e-09	5.853111e-04	-1.576596e+00	-1.522766e+00	-9.900093e-01	5.382989e-02	5.865870e-01	5.327571e-01	2.500000e+00	3.584628e-01
2.600000e-01	5.761313e+09	5.253299e+08	2.880657e+00	9.100000e+00	7.201642e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.672187e-05	1.470209e-09	6.044670e-04	2.115662e+05	8.470333e+00	3.482524e+06	3.672187e-05	1.470209e-09	6.044670e-04	-1.545665e+00	-1.508399e+00	-9.760234e-01	3.726559e-02	5.696415e-01	5.323759e-01	2.500000e+00	3.600739e-01
2.700000e-01	5.755068e+09	5.437328e+08	2.877534e+00	9.100000e+00	7.193835e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.934324e-05	1.517427e-09	6.233321e-04	2.264230e+05	8.732899e+00	3.587319e+06	3.934324e-05	1.517427e-09	6.233321e-04	-1.515720e+00	-1.494670e+00	-9.626765e-01	2.104922e-02	5.530431e-01	5.319938e-01	2.500000e+00	3.616263e-01
2.800000e-01	5.748972e+09	5.620717e+08	2.874486e+00	9.100000e+00	7.186215e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.205431e-05	1.564031e-09	6.419102e-04	2.417690e+05	8.991568e+00	3.690323e+06	4.205431e-05	1.564031e-09	6.419102e-04	-1.486779e+00	-1.481533e+00	-9.499218e-01	5.246102e-03	5.368574e-01	5.316113e-01	2.500000e+00	3.631239e-01
2.900000e-01	5.743020e+09	5.803489e+08	2.871510e+00	9.100000e+00	7.178775e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.484841e-05	1.610024e-09	6.602050e-04	2.575653e+05	9.246401e+00	3.791570e+06	4.484841e-05	1.610024e-09	6.602050e-04	-1.458843e+00	-1.468946e+00	-9.377172e-01	-1.010326e-02	5.211254e-01	5.312287e-01	2.500000e+00	3.645705e-01
3.000000e-01	5.737208e+09	5.985662e+08	2.868604e+00	9.100000e+00	7.171510e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.771934e-05	1.655415e-09	6.782203e-04	2.737758e+05	9.497461e+00	3.891091e+06	4.771934e-05	1.655415e-09	6.782203e-04	-1.431895e+00	-1.456871e+00	-9.260252e-01	-2.497615e-02	5.058700e-01	5.308462e-01	2.500000e+00	3.659694e-01
3.100000e-01	5.731534e+09	6.167257e+08	2.865767e+00	9.100000e+00	7.164417e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.066135e-05	1.700211e-09	6.959599e-04	2.903673e+05	9.744818e+00	3.988918e+06	5.066135e-05	1.700211e-09	6.959599e-04	-1.405913e+00	-1.445275e+00	-9.148118e-01	-3.936257e-02	4.911011e-01	5.304637e-01	2.500000e+00	3.673235e-01
3.200000e-01	5.725993e+09	6.348290e+08	2.862996e+00	9.100000e+00	7.157491e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.366910e-05	1.744421e-09	7.134275e-04	3.073088e+05	9.988542e+00	4.085080e+06	5.366910e-05	1.744421e-09	7.134275e-04	-1.380865e+00	-1.434127e+00	-9.040462e-01	-5.326158e-02	4.768192e-01	5.300808e-01	2.500000e+00	3.686357e-01
3.300000e-01	5.720581e+09	6.528779e+08	2.860291e+00	9.100000e+00	7.150726e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.673758e-05	1.788054e-09	7.306267e-04	3.245719e+05	1.022871e+01	4.179609e+06	5.673758e-05	1.788054e-09	7.306267e-04	-1.356719e+00	-1.423398e+00	-8.937005e-01	-6.667866e-02	4.630184e-01	5.296971e-01	2.500000e+00	3.699085e-01
3.400000e-01	5.715296e+09	6.708739e+08	2.857648e+00	9.100000e+00	7.144120e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.986213e-05	1.831121e-09	7.475612e-04	3.421298e+05	1.046540e+01	4.272534e+06	5.986213e-05	1.831121e-09	7.475612e-04	-1.333438e+00	-1.413061e+00	-8.837493e-01	-7.962373e-02	4.496883e-01	5.293120e-01	2.500000e+00	3.711441e-01
3.500000e-01	5.710134e+09	6.888186e+08	2.855067e+00	9.100000e+00	7.137668e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.303840e-05	1.873631e-09	7.642346e-04	3.599577e+05	1.069869e+01	4.363883e+06	6.303840e-05	1.873631e-09	7.642346e-04	-1.310985e+00	-1.403094e+00	-8.741693e-01	-9.210966e-02	4.368152e-01	5.289249e-01	2.500000e+00	3.723444e-01
3.600000e-01	5.705093e+09	7.067134e+08	2.852547e+00	9.100000e+00	7.131366e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.626229e-05	1.915595e-09	7.806506e-04	3.780325e+05	1.092865e+01	4.453685e+06	6.626229e-05	1.915595e-09	7.806506e-04	-1.289323e+00	-1.393475e+00	-8.649393e-01	-1.041513e-01	4.243840e-01	5.285352e-01	2.500000e+00	3.735116e-01
3.700000e-01	5.700169e+09	7.245596e+08	2.850084e+00	9.100000e+00	7.125211e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.952997e-05	1.957024e-09	7.968128e-04	3.963326e+05	1.115537e+01	4.541967e+06	6.952997e-05	1.957024e-09	7.968128e-04	-1.268418e+00	-1.384182e+00	-8.560397e-01	-1.157645e-01	4.123779e-01	5.281424e-01	2.500000e+00	3.746473e-01
3.800000e-01	5.695359e+09	7.423587e+08	2.847679e+00	9.100000e+00	7.119199e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.283786e-05	1.997929e-09	8.127246e-04	4.148377e+05	1.137892e+01	4.628758e+06	7.283786e-05	1.997929e-09	8.127246e-04	-1.248233e+00	-1.375198e+00	-8.474526e-01	-1.269658e-01	4.007799e-01	5.277457e-01	2.500000e+00	3.757531e-01
