# Units are Msun
# M_init	he3	he4	
8	0	0	
13	4.8300e-04	4.3700e+00	
15	5.6300e-04	4.9200e+00	
20	6.9000e-04	6.4700e+00	
25	8.0800e-04	7.8700e+00	
30	9.2600e-04	9.2200e+00	
35	1.0400e-03	1.0500e+01	
