# Units are Msun
# M_init	co54	co55	co56	co57	co58	co59	co60	co61	
8	0	0	0	0	0	0	0	0	
13	9.2555e-60	1.6660e-04	3.7997e-06	1.3970e-04	7.5017e-07	1.7066e-05	7.9848e-07	1.0590e-09	
15	1.0394e-59	2.3692e-04	4.0355e-06	1.1845e-04	2.0723e-07	2.6446e-05	1.4965e-06	2.5982e-08	
20	1.0899e-59	1.4057e-04	1.5565e-06	1.2670e-04	2.6655e-07	3.3914e-05	1.5195e-06	5.0337e-08	
25	1.3456e-59	1.4548e-04	1.8690e-06	1.3428e-04	2.3454e-07	4.4318e-05	1.5279e-06	2.1167e-08	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7413e-06	3.5080e-30	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.9299e-06	7.5614e-24	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.6189e-05	1.2750e-16	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.3296e-05	6.7948e-16	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.8496e-05	3.5414e-15	0.0000e+00	
