# Units are Msun
# M_init	kr78	kr79	kr80	kr81	kr82	kr83	kr84	kr85	kr86	kr87	
8	0	0	0	0	0	0	0	0	0	0	
13	6.1962e-09	1.0327e-10	4.9400e-08	3.3386e-09	1.9019e-07	1.5933e-07	7.6585e-07	2.1545e-08	2.7335e-07	2.5083e-12	
15	1.0023e-08	2.4659e-10	7.8624e-08	5.6408e-09	2.3962e-07	2.0968e-07	9.5164e-07	4.6227e-08	3.7683e-07	7.2774e-13	
20	1.8711e-08	6.4166e-10	2.0075e-07	3.5577e-08	6.9911e-07	5.5116e-07	2.1325e-06	3.0071e-07	9.6639e-07	1.8785e-12	
25	9.5068e-08	3.4748e-09	6.9524e-07	1.3373e-07	2.8260e-06	2.0518e-06	5.6023e-06	1.1628e-06	2.6983e-06	1.7182e-11	
30	7.0855e-09	0.0000e+00	4.6695e-08	5.5348e-15	2.3982e-07	2.4047e-07	1.1994e-06	4.5541e-25	3.7136e-07	0.0000e+00	
40	9.5585e-09	0.0000e+00	6.3011e-08	1.7592e-12	3.2355e-07	3.2440e-07	1.6181e-06	1.6905e-25	5.0099e-07	0.0000e+00	
60	1.5603e-08	0.0000e+00	1.1384e-07	3.0374e-09	5.5306e-07	5.3382e-07	2.6904e-06	5.9278e-30	8.3370e-07	0.0000e+00	
80	2.0062e-08	0.0000e+00	1.6370e-07	9.7072e-09	7.8604e-07	7.0693e-07	3.5666e-06	9.0319e-30	1.1085e-06	0.0000e+00	
120	3.1648e-08	0.0000e+00	2.7236e-07	2.1022e-08	1.3011e-06	1.1311e-06	5.7259e-06	1.2267e-29	1.7827e-06	0.0000e+00	
