# Units are Msun
# M_init	co54	co55	co56	co57	co58	co59	co60	co61	
8	0	0	0	0	0	0	0	0	
13	1.0346e-59	3.0179e-04	2.5715e-06	1.4383e-04	1.1596e-06	8.3167e-05	3.2500e-06	9.6135e-08	
15	1.1587e-59	4.2018e-04	2.7288e-06	1.3968e-04	2.1678e-06	1.5466e-04	7.9869e-06	2.1562e-07	
20	5.8796e-60	4.6259e-04	3.4045e-06	1.4120e-04	2.8946e-06	3.8118e-04	9.7105e-06	2.7712e-07	
25	6.5850e-60	2.5531e-04	2.8973e-06	1.5371e-04	1.7877e-06	7.3632e-04	2.9631e-05	8.0545e-07	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.1362e-05	9.4924e-24	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.0976e-04	3.6288e-24	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.8237e-04	2.6294e-17	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.4449e-04	5.7082e-16	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.9420e-04	1.2812e-15	0.0000e+00	
