# Units are Msun
# M_init	nb91	nb92	nb93	nb94	nb95	nb96	nb97	
8	0	0	0	0	0	0	0	
13	3.2748e-11	3.9652e-12	2.0898e-08	2.8087e-12	7.5576e-11	3.6558e-12	1.2413e-12	
15	6.4945e-11	8.9448e-12	2.3256e-08	5.3341e-12	9.3855e-11	6.9722e-12	4.5509e-13	
20	1.3123e-10	1.6954e-11	2.9874e-08	1.9373e-11	5.8643e-10	1.9178e-11	1.4274e-12	
25	3.2485e-10	5.8687e-11	3.5920e-08	3.6176e-11	1.7880e-09	1.4332e-10	7.5440e-12	
30	0.0000e+00	0.0000e+00	3.7849e-08	6.0504e-22	1.3536e-28	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	5.1059e-08	2.6490e-21	5.1170e-29	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	8.3326e-08	7.8415e-21	1.7528e-33	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	1.0747e-07	1.2953e-20	2.6614e-33	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	1.6969e-07	1.8642e-20	3.5967e-33	0.0000e+00	0.0000e+00	
