# Units are Msun
# M_init	ca40	ca41	ca42	ca43	ca44	ca45	ca46	ca47	ca48	ca49	
8	0	0	0	0	0	0	0	0	0	0	
13	4.4365e-03	3.5157e-06	2.0971e-05	1.7164e-06	1.7899e-05	1.9649e-07	1.1412e-07	1.0388e-09	1.6101e-06	4.6150e-17	
15	5.8013e-03	7.1361e-06	3.8381e-05	2.8529e-06	2.1862e-05	3.0665e-07	1.0613e-07	1.4098e-09	1.8428e-06	1.4232e-16	
20	6.3790e-03	1.1009e-05	5.1083e-05	7.3771e-06	3.9322e-05	7.2647e-07	3.1728e-07	4.5683e-09	2.5181e-06	2.7284e-17	
25	5.4988e-03	1.5063e-05	9.8976e-05	1.5368e-05	7.3984e-05	2.7035e-06	1.7107e-06	2.4451e-08	3.1303e-06	3.2963e-17	
30	1.1971e-03	3.1059e-12	8.3892e-06	1.7921e-06	2.8335e-05	2.8289e-26	5.6805e-08	1.0713e-30	2.7710e-06	0.0000e+00	
40	1.6149e-03	9.1197e-10	1.1317e-05	2.4176e-06	3.8225e-05	1.0691e-26	7.6631e-08	4.0531e-31	3.7382e-06	0.0000e+00	
60	2.6860e-03	2.1411e-06	1.9023e-05	4.0318e-06	6.3600e-05	3.6553e-31	1.2748e-07	1.3871e-35	6.2218e-06	0.0000e+00	
80	3.5647e-03	1.0824e-05	2.7192e-05	5.4873e-06	8.4527e-05	5.5506e-31	1.6930e-07	2.1059e-35	8.2769e-06	0.0000e+00	
120	5.7254e-03	2.3688e-05	4.5010e-05	8.9110e-06	1.3584e-04	7.5038e-31	2.7203e-07	2.8459e-35	1.3309e-05	0.0000e+00	
