# Units are Msun
# M_init	cr48	cr49	cr50	cr51	cr52	cr53	cr54	cr55	
8	0	0	0	0	0	0	0	0	
13	8.0941e-05	7.7757e-09	4.6059e-05	9.8183e-06	1.6641e-04	1.7852e-05	6.0682e-06	6.4303e-15	
15	7.3893e-05	9.5514e-09	7.1517e-05	1.3566e-05	1.9190e-04	2.0513e-05	9.0743e-06	2.0773e-14	
20	8.0391e-05	1.1185e-08	8.9557e-05	1.4927e-05	2.5523e-04	2.7813e-05	1.7893e-05	2.2022e-15	
25	9.3501e-05	7.5268e-09	6.4890e-05	9.7443e-06	2.9546e-04	3.4300e-05	3.1197e-05	5.4488e-15	
30	0.0000e+00	0.0000e+00	1.3382e-05	1.2228e-22	2.6838e-04	3.1017e-05	7.8667e-06	0.0000e+00	
40	0.0000e+00	0.0000e+00	1.8053e-05	4.5119e-23	3.6205e-04	4.1845e-05	1.0613e-05	0.0000e+00	
60	0.0000e+00	0.0000e+00	2.9826e-05	2.8086e-23	6.0230e-04	6.9376e-05	1.8430e-05	0.0000e+00	
80	0.0000e+00	0.0000e+00	3.8927e-05	6.5337e-25	8.0013e-04	9.1459e-05	2.7298e-05	0.0000e+00	
120	0.0000e+00	0.0000e+00	6.2011e-05	1.1177e-23	1.2857e-03	1.4647e-04	4.6049e-05	0.0000e+00	
