he3 	 0.000e+00 
he4 	 0.000e+00 
c12 	 0.000e+00 
c13 	 0.000e+00 
n14 	 0.000e+00 
n15 	 0.000e+00 
o16 	 0.000e+00 
o17 	 0.000e+00 
o18 	 0.000e+00 
f19 	 0.000e+00 
ne20 	 0.000e+00 
ne21 	 0.000e+00 
ne22 	 0.000e+00 
na23 	 0.000e+00 
mg24 	 0.000e+00 
mg25 	 0.000e+00 
mg26 	 0.000e+00 
al27 	 0.000e+00 
si28 	 0.000e+00 
si29 	 0.000e+00 
si30 	 0.000e+00 
p31 	 0.000e+00 
s32 	 0.000e+00 
s33 	 0.000e+00 
s34 	 0.000e+00 
s36 	 0.000e+00 
cl35 	 0.000e+00 
cl37 	 0.000e+00 
ar36 	 0.000e+00 
ar38 	 0.000e+00 
ar40 	 0.000e+00 
k39 	 0.000e+00 
k41 	 0.000e+00 
ca40 	 0.000e+00 
ca42 	 0.000e+00 
ca43 	 0.000e+00 
ca44 	 0.000e+00 
ca46 	 0.000e+00 
sc45 	 0.000e+00 
ti46 	 0.000e+00 
ti47 	 0.000e+00 
ti48 	 0.000e+00 
ti49 	 0.000e+00 
ti50 	 0.000e+00 
v51 	 0.000e+00 
cr50 	 0.000e+00 
cr52 	 0.000e+00 
cr53 	 0.000e+00 
cr54 	 0.000e+00 
mn55 	 0.000e+00 
fe54 	 0.000e+00 
fe56 	 0.000e+00 
fe57 	 0.000e+00 
fe58 	 0.000e+00 
co59 	 0.000e+00 
ni58 	 0.000e+00 
ni60 	 0.000e+00 
ni61 	 0.000e+00 
ni62 	 0.000e+00 
ni64 	 0.000e+00 
cu63 	 0.000e+00 
cu65 	 0.000e+00 
zn64 	 0.000e+00 
zn66 	 0.000e+00 
zn67 	 0.000e+00 
zn68 	 0.000e+00 
zn70 	 0.000e+00 
ga69 	 0.000e+00 
ga71 	 0.000e+00 
ge70 	 0.000e+00 
ge72 	 0.000e+00 
ge73 	 0.000e+00 
ge74 	 0.000e+00 
ni56 	 0.000e+00 
al26 	 0.000e+00 
