#R/Reff  tau_sfh [Gyr]
0.0 	 5.7117
0.1 	 5.7482
0.2 	 5.85
0.3 	 6.0514
0.4 	 6.3644
0.5 	 6.7915
0.6 	 7.3376
0.7 	 7.8973
0.8 	 8.5502
0.9 	 9.1538
1.0 	 9.8584
1.1 	 10.6157
1.2 	 11.3278
1.3 	 12.4691
1.4 	 13.6636
1.5 	 13.9902
1.6 	 15.091
1.7 	 16.047
1.8 	 16.8886
1.9 	 17.5408
2.0 	 18.4576
2.1 	 20.177
2.2 	 21.6201
2.3 	 22.2849
2.4 	 25.7151
2.5 	 23.6352
2.6 	 28.8103
2.7 	 28.9284
2.8 	 32.2656
2.9 	 43.1121
3.0 	 36.6073
