# MODE: ifr
# TIME DIFFERENCE: 1.000000e-03 Gyr
# SMOOTHING TIME: 0.000000e+00 Gyr
# SCHMIDT-LAW SFE: False
# IMF INTEGRATED o CCSN YIELD: 1.500000e-02
# o SNE IA YIELD: 0.000000e+00
# IMF INTEGRATED fe CCSN YIELD: 1.200000e-03
# fe SNE IA YIELD: 1.700000e-03
# IMF INTEGRATED sr CCSN YIELD: 4.430000e-08
# sr SNE IA YIELD: 0.000000e+00
# IMF INTEGRATED c CCSN YIELD: 1.110000e-02
# c SNE IA YIELD: 0.000000e+00
# SNE IA DTD MODEL: plaw
# SNE IA MINIMUM DELAY TIME: 1.500000e-01 Gyr
# COLUMN NUMBERS: 
#	0: Time (Gyr)
#	1: Mgas (Msun)			Gas mass
#	2: Mstar (Msun)			Stellar mass
#	3: SFR (Msun/yr)		Star formation rate
#	4: IFR (Msun/yr)		Infall rate
#	5: OFR (Msun/yr)		Outflow rate
#	6: Mass(o) (Msun)
#	7: Mass(fe) (Msun)
#	8: Mass(sr) (Msun)
#	9: Mass(c) (Msun)
#	10: Z(o)
#	11: Z(fe)
#	12: Z(sr)
#	13: Z(c)
#	14: [o/H]
#	15: [fe/H]
#	16: [sr/H]
#	17: [c/H]
#	18: [fe/o]
#	19: [sr/o]
#	20: [sr/fe]
#	21: [c/o]
#	22: [c/fe]
#	23: [c/sr]
#	24: Eta_0
#	25: R
#	26: Zeta
0.000000e+00	1.000000e+00	0.000000e+00	5.000000e-10	1.000000e+00	1.250000e-09	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-inf	-inf	-inf	-inf	nan	nan	nan	nan	nan	nan	2.500000e+00	0.000000e+00	2.500000e+00
1.000000e-02	9.904383e+06	2.288304e+04	4.952192e-03	9.966722e-01	1.238048e-02	3.334727e+02	2.667781e+01	9.848560e-04	2.467698e+02	3.366920e-05	2.693536e-06	9.943638e-11	2.491521e-05	-2.220955e+00	-2.648858e+00	-2.653151e+00	-1.983747e+00	-4.279032e-01	-4.321955e-01	-4.292250e-03	2.372085e-01	6.651117e-01	6.694040e-01	2.500000e+00	2.118725e-01	2.500000e+00
2.000000e-02	1.960742e+07	8.323632e+04	9.803710e-03	9.933555e-01	2.450927e-02	1.390789e+03	1.112631e+02	4.107568e-03	1.029251e+03	7.093179e-05	5.674543e-06	2.094905e-10	5.249296e-05	-1.897347e+00	-2.325250e+00	-2.329532e+00	-1.660110e+00	-4.279032e-01	-4.321846e-01	-4.281353e-03	2.372369e-01	6.651401e-01	6.694215e-01	2.500000e+00	2.320454e-01	2.500000e+00
3.000000e-02	2.911384e+07	1.789798e+05	1.455692e-02	9.900498e-01	3.639230e-02	3.145473e+03	2.516378e+02	9.290996e-03	2.328486e+03	1.080404e-04	8.643236e-06	3.191264e-10	7.997864e-05	-1.714602e+00	-2.142505e+00	-2.146733e+00	-1.477237e+00	-4.279032e-01	-4.321316e-01	-4.228340e-03	2.373644e-01	6.652677e-01	6.694960e-01	2.500000e+00	2.448836e-01	2.500000e+00
4.000000e-02	3.842779e+07	3.086571e+05	1.921389e-02	9.867552e-01	4.803473e-02	5.571873e+03	4.457499e+02	1.646211e-02	4.126788e+03	1.449959e-04	1.159968e-05	4.283908e-10	1.073907e-04	-1.586832e+00	-2.014735e+00	-2.018856e+00	-1.349244e+00	-4.279032e-01	-4.320237e-01	-4.120456e-03	2.375877e-01	6.654910e-01	6.696114e-01	2.500000e+00	2.544234e-01	2.500000e+00
5.000000e-02	4.755310e+07	4.710530e+05	2.377655e-02	9.834715e-01	5.944138e-02	8.645097e+03	6.916077e+02	2.555084e-02	6.407190e+03	1.817988e-04	1.454390e-05	5.373117e-10	1.347376e-04	-1.488597e+00	-1.916500e+00	-1.920470e+00	-1.250723e+00	-4.279032e-01	-4.318727e-01	-3.969423e-03	2.378745e-01	6.657778e-01	6.697472e-01	2.500000e+00	2.620633e-01	2.500000e+00
6.000000e-02	5.649346e+07	6.650908e+05	2.824673e-02	9.801987e-01	7.061683e-02	1.234096e+04	9.872768e+02	3.648754e-02	9.152408e+03	2.184493e-04	1.747595e-05	6.458719e-10	1.620083e-04	-1.408837e+00	-1.836741e+00	-1.840550e+00	-1.170674e+00	-4.279032e-01	-4.317123e-01	-3.809063e-03	2.381632e-01	6.660664e-01	6.698755e-01	2.500000e+00	2.684612e-01	2.500000e+00
7.000000e-02	6.525239e+07	8.897876e+05	3.262620e-02	9.769368e-01	8.156549e-02	1.663596e+04	1.330877e+03	4.920396e-02	1.234527e+04	2.549479e-04	2.039583e-05	7.540560e-10	1.891926e-04	-1.341737e+00	-1.769640e+00	-1.773292e+00	-1.103307e+00	-4.279032e-01	-4.315558e-01	-3.652555e-03	2.384296e-01	6.663328e-01	6.699854e-01	2.500000e+00	2.739811e-01	2.500000e+00
8.000000e-02	7.383332e+07	1.144230e+06	3.691666e-02	9.736857e-01	9.229164e-02	2.150725e+04	1.720580e+03	6.363412e-02	1.596910e+04	2.912947e-04	2.330357e-05	8.618619e-10	2.162859e-04	-1.283855e+00	-1.711759e+00	-1.715258e+00	-1.045183e+00	-4.279032e-01	-4.314028e-01	-3.499606e-03	2.386724e-01	6.665757e-01	6.700753e-01	2.500000e+00	2.788461e-01	2.500000e+00
9.000000e-02	8.223954e+07	1.427560e+06	4.111977e-02	9.704455e-01	1.027994e-01	2.693262e+04	2.154609e+03	7.971399e-02	2.000759e+04	3.274899e-04	2.619919e-05	9.692904e-10	2.432843e-04	-1.232990e+00	-1.660893e+00	-1.664242e+00	-9.940971e-01	-4.279032e-01	-4.312519e-01	-3.348704e-03	2.388931e-01	6.667963e-01	6.701450e-01	2.500000e+00	2.832031e-01	2.500000e+00
1.000000e-01	9.047430e+07	1.738963e+06	4.523715e-02	9.672161e-01	1.130929e-01	3.289045e+04	2.631236e+03	9.738135e-02	2.444475e+04	3.635337e-04	2.908269e-05	1.076343e-09	2.701845e-04	-1.187643e+00	-1.615547e+00	-1.618745e+00	-9.485508e-01	-4.279032e-01	-4.311020e-01	-3.198798e-03	2.390926e-01	6.669958e-01	6.701946e-01	2.500000e+00	2.871544e-01	2.500000e+00
1.100000e-01	9.854074e+07	2.077664e+06	4.927037e-02	9.639974e-01	1.231759e-01	3.935975e+04	3.148780e+03	1.165757e-01	2.926492e+04	3.994262e-04	3.195409e-05	1.183021e-09	2.969830e-04	-1.146752e+00	-1.574655e+00	-1.577704e+00	-9.074797e-01	-4.279032e-01	-4.309522e-01	-3.048945e-03	2.392718e-01	6.671751e-01	6.702240e-01	2.500000e+00	2.907737e-01	2.500000e+00
1.200000e-01	1.064419e+08	2.442920e+06	5.322097e-02	9.607894e-01	1.330524e-01	4.632008e+04	3.705606e+03	1.372377e-01	3.445274e+04	4.351675e-04	3.481340e-05	1.289320e-09	3.236764e-04	-1.109532e+00	-1.537435e+00	-1.540335e+00	-8.701002e-01	-4.279032e-01	-4.308039e-01	-2.900661e-03	2.394313e-01	6.673346e-01	6.702352e-01	2.500000e+00	2.941163e-01	2.500000e+00
1.300000e-01	1.141809e+08	2.834017e+06	5.709045e-02	9.575921e-01	1.427261e-01	5.375156e+04	4.300125e+03	1.593073e-01	3.999310e+04	4.707579e-04	3.766063e-05	1.395219e-09	3.502608e-04	-1.075390e+00	-1.503294e+00	-1.506054e+00	-8.358197e-01	-4.279032e-01	-4.306633e-01	-2.760070e-03	2.395708e-01	6.674740e-01	6.702341e-01	2.500000e+00	2.972246e-01	2.500000e+00
1.400000e-01	1.217606e+08	3.250268e+06	6.088028e-02	9.544055e-01	1.522007e-01	6.163487e+04	4.930790e+03	1.827272e-01	4.587151e+04	5.061973e-04	4.049579e-05	1.500709e-09	3.767353e-04	-1.043868e+00	-1.471771e+00	-1.474399e+00	-8.041749e-01	-4.279032e-01	-4.305313e-01	-2.628082e-03	2.396933e-01	6.675965e-01	6.702246e-01	2.500000e+00	3.001320e-01	2.500000e+00
1.500000e-01	1.291838e+08	3.691009e+06	6.459190e-02	9.512294e-01	1.614797e-01	6.995121e+04	5.596097e+03	2.074425e-01	5.207412e+04	5.414859e-04	4.331888e-05	1.605793e-09	4.031010e-04	-1.014601e+00	-1.442504e+00	-1.445006e+00	-7.747973e-01	-4.279032e-01	-4.304055e-01	-2.502272e-03	2.398035e-01	6.677067e-01	6.702090e-01	2.500000e+00	3.028649e-01	2.500000e+00
