# masses explosion_fractions 
9.000000e+00	1.000000 
9.250000e+00	1.000000 
9.500000e+00	1.000000 
1.000000e+01	1.000000 
1.025000e+01	1.000000 
1.050000e+01	1.000000 
1.075000e+01	1.000000 
1.100000e+01	1.000000 
1.125000e+01	1.000000 
1.150000e+01	1.000000 
1.175000e+01	1.000000 
1.200000e+01	1.000000 
1.225000e+01	1.000000 
1.250000e+01	1.000000 
1.275000e+01	1.000000 
1.300000e+01	1.000000 
1.310000e+01	1.000000 
1.320000e+01	1.000000 
1.330000e+01	1.000000 
1.340000e+01	1.000000 
1.350000e+01	1.000000 
1.360000e+01	1.000000 
1.370000e+01	1.000000 
1.380000e+01	1.000000 
1.390000e+01	1.000000 
1.400000e+01	1.000000 
1.410000e+01	1.000000 
1.420000e+01	1.000000 
1.430000e+01	1.000000 
1.440000e+01	1.000000 
1.450000e+01	1.000000 
1.460000e+01	1.000000 
1.470000e+01	1.000000 
1.480000e+01	1.000000 
1.490000e+01	1.000000 
1.500000e+01	1.000000 
1.510000e+01	1.000000 
1.520000e+01	1.000000 
1.530000e+01	1.000000 
1.540000e+01	1.000000 
1.550000e+01	1.000000 
1.560000e+01	1.000000 
1.570000e+01	1.000000 
1.580000e+01	1.000000 
1.590000e+01	1.000000 
1.600000e+01	1.000000 
1.610000e+01	1.000000 
1.620000e+01	1.000000 
1.630000e+01	1.000000 
1.640000e+01	1.000000 
1.650000e+01	1.000000 
1.660000e+01	1.000000 
1.670000e+01	1.000000 
1.680000e+01	1.000000 
1.690000e+01	1.000000 
1.700000e+01	1.000000 
1.710000e+01	1.000000 
1.720000e+01	1.000000 
1.730000e+01	1.000000 
1.740000e+01	1.000000 
1.750000e+01	1.000000 
1.760000e+01	1.000000 
1.770000e+01	1.000000 
1.780000e+01	1.000000 
1.790000e+01	1.000000 
1.800000e+01	1.000000 
1.810000e+01	1.000000 
1.820000e+01	1.000000 
1.830000e+01	1.000000 
1.840000e+01	1.000000 
1.850000e+01	1.000000 
1.860000e+01	1.000000 
1.870000e+01	1.000000 
1.880000e+01	1.000000 
1.890000e+01	1.000000 
1.900000e+01	1.000000 
1.910000e+01	1.000000 
1.920000e+01	1.000000 
1.930000e+01	1.000000 
1.940000e+01	1.000000 
1.950000e+01	1.000000 
1.960000e+01	1.000000 
1.970000e+01	1.000000 
1.980000e+01	1.000000 
1.990000e+01	1.000000 
2.000000e+01	1.000000 
2.010000e+01	1.000000 
2.020000e+01	1.000000 
2.030000e+01	1.000000 
2.040000e+01	1.000000 
2.050000e+01	1.000000 
2.060000e+01	1.000000 
2.070000e+01	1.000000 
2.080000e+01	1.000000 
2.090000e+01	1.000000 
2.100000e+01	1.000000 
2.110000e+01	1.000000 
2.120000e+01	1.000000 
2.130000e+01	1.000000 
2.140000e+01	1.000000 
2.150000e+01	1.000000 
2.160000e+01	1.000000 
2.170000e+01	1.000000 
2.180000e+01	1.000000 
2.190000e+01	1.000000 
2.200000e+01	1.000000 
2.210000e+01	1.000000 
2.220000e+01	1.000000 
2.230000e+01	1.000000 
2.240000e+01	1.000000 
2.250000e+01	1.000000 
2.260000e+01	1.000000 
2.270000e+01	1.000000 
2.280000e+01	1.000000 
2.290000e+01	1.000000 
2.300000e+01	1.000000 
2.310000e+01	1.000000 
2.320000e+01	1.000000 
2.330000e+01	1.000000 
2.340000e+01	1.000000 
2.350000e+01	1.000000 
2.360000e+01	1.000000 
2.370000e+01	1.000000 
2.380000e+01	1.000000 
2.390000e+01	1.000000 
2.400000e+01	1.000000 
2.410000e+01	1.000000 
2.420000e+01	1.000000 
2.430000e+01	1.000000 
2.440000e+01	1.000000 
2.450000e+01	1.000000 
2.460000e+01	1.000000 
2.470000e+01	1.000000 
2.480000e+01	1.000000 
2.490000e+01	1.000000 
2.500000e+01	1.000000 
2.510000e+01	1.000000 
2.520000e+01	1.000000 
2.530000e+01	1.000000 
2.540000e+01	1.000000 
2.550000e+01	1.000000 
2.560000e+01	1.000000 
2.570000e+01	1.000000 
2.580000e+01	1.000000 
2.590000e+01	1.000000 
2.600000e+01	1.000000 
2.610000e+01	1.000000 
2.620000e+01	1.000000 
2.630000e+01	1.000000 
2.640000e+01	1.000000 
2.650000e+01	1.000000 
2.660000e+01	1.000000 
2.670000e+01	1.000000 
2.680000e+01	1.000000 
2.690000e+01	1.000000 
2.700000e+01	1.000000 
2.710000e+01	1.000000 
2.720000e+01	1.000000 
2.730000e+01	1.000000 
2.740000e+01	1.000000 
2.750000e+01	1.000000 
2.760000e+01	1.000000 
2.770000e+01	1.000000 
2.780000e+01	1.000000 
2.790000e+01	1.000000 
2.800000e+01	1.000000 
2.810000e+01	1.000000 
2.820000e+01	1.000000 
2.830000e+01	1.000000 
2.840000e+01	1.000000 
2.850000e+01	1.000000 
2.860000e+01	1.000000 
2.870000e+01	1.000000 
2.880000e+01	1.000000 
2.890000e+01	1.000000 
2.900000e+01	1.000000 
2.910000e+01	1.000000 
2.920000e+01	1.000000 
2.930000e+01	1.000000 
2.940000e+01	1.000000 
2.950000e+01	1.000000 
2.960000e+01	1.000000 
2.970000e+01	1.000000 
2.980000e+01	1.000000 
2.990000e+01	1.000000 
3.000000e+01	1.000000 
3.100000e+01	1.000000 
3.200000e+01	1.000000 
3.300000e+01	1.000000 
3.500000e+01	1.000000 
4.000000e+01	1.000000 
4.500000e+01	1.000000 
5.000000e+01	1.000000 
5.500000e+01	1.000000 
6.000000e+01	1.000000 
7.000000e+01	1.000000 
8.000000e+01	1.000000 
1.000000e+02	1.000000 
1.200000e+02	1.000000 
