# Units are Msun
# M_init	sr84	sr85	sr86	sr87	sr88	sr89	sr90	sr91	
8	0	0	0	0	0	0	0	0	
13	1.3399e-07	4.1180e-09	1.6558e-06	1.1073e-06	8.6756e-06	4.3927e-07	1.9608e-07	1.0347e-09	
15	5.3762e-07	2.1420e-08	6.5113e-06	4.4747e-06	4.3362e-05	3.1023e-06	1.1514e-06	4.0949e-10	
20	1.3590e-06	7.5609e-08	1.0788e-05	6.0074e-06	7.6030e-05	5.2126e-06	7.2248e-06	4.4528e-07	
25	3.1244e-07	1.6981e-08	5.1922e-06	3.0688e-06	1.9607e-05	1.6704e-07	9.6612e-08	1.1975e-10	
30	4.6073e-09	4.4959e-33	1.0250e-07	6.4921e-08	7.4856e-07	9.0250e-33	0.0000e+00	0.0000e+00	
40	6.3126e-09	4.7840e-33	1.5007e-07	9.1547e-08	1.0438e-06	9.4266e-33	0.0000e+00	0.0000e+00	
60	1.0456e-08	1.3163e-33	2.4507e-07	1.4934e-07	1.7265e-06	2.3958e-33	0.0000e+00	0.0000e+00	
80	1.5244e-08	1.5634e-33	3.5281e-07	2.2252e-07	2.4977e-06	2.8457e-33	0.0000e+00	0.0000e+00	
120	2.5078e-08	1.8294e-33	5.4030e-07	3.5179e-07	4.0397e-06	3.3307e-33	0.0000e+00	0.0000e+00	
