# Units are Msun
# M_init	fe52	fe53	fe54	fe55	fe56	fe57	fe58	fe59	fe60	fe61	
8	0	0	0	0	0	0	0	0	0	0	
13	4.9211e-04	3.0454e-17	7.8006e-03	3.8940e-04	1.1064e-02	5.0228e-04	7.0380e-04	1.2291e-04	7.0855e-05	2.0368e-15	
15	1.5685e-03	5.9631e-13	1.8520e-01	3.0588e-03	1.6787e-02	6.1084e-04	7.9690e-04	4.4002e-05	1.7748e-05	4.7415e-15	
20	4.9691e-04	3.1089e-13	6.5884e-03	1.8858e-04	1.5836e-02	5.9003e-04	7.8896e-04	9.6321e-05	1.6231e-04	1.8099e-13	
25	5.5440e-04	6.0218e-13	5.9341e-03	1.4971e-04	2.0724e-02	9.4031e-04	1.4938e-03	3.6048e-05	1.6533e-05	4.2380e-13	
30	0.0000e+00	0.0000e+00	1.3650e-03	2.6567e-13	2.2430e-02	5.6876e-04	8.6835e-05	2.7584e-30	2.1342e-12	0.0000e+00	
40	0.0000e+00	0.0000e+00	1.8950e-03	2.1054e-12	3.1234e-02	8.1091e-04	1.2654e-04	2.7314e-30	2.2684e-12	0.0000e+00	
60	0.0000e+00	0.0000e+00	3.1423e-03	5.9724e-13	5.1738e-02	1.3301e-03	2.0056e-04	5.6230e-31	4.3648e-12	0.0000e+00	
80	0.0000e+00	0.0000e+00	4.5214e-03	3.0937e-13	7.4572e-02	1.9190e-03	3.1405e-04	6.6795e-31	2.0316e-10	0.0000e+00	
120	0.0000e+00	0.0000e+00	7.3632e-03	1.2320e-12	1.2096e-01	3.0306e-03	4.7078e-04	7.8328e-31	2.4647e-10	0.0000e+00	
