# Units are Msun
# M_init	cu57	cu58	cu59	cu60	cu61	cu62	cu63	cu64	cu65	cu66	
8	0	0	0	0	0	0	0	0	0	0	
13	3.0987e-60	4.6197e-40	2.3390e-18	4.1001e-08	3.0631e-05	4.2109e-07	4.5600e-05	3.1567e-06	8.7643e-05	1.7270e-11	
15	3.9361e-60	1.7159e-36	1.9833e-19	2.6535e-13	2.2853e-08	5.1619e-11	7.7789e-05	5.8972e-06	1.6231e-04	9.7605e-12	
20	5.0797e-60	9.4093e-33	2.0396e-19	3.7939e-08	2.9130e-05	3.5022e-07	8.9472e-05	6.9150e-06	3.5375e-04	1.6328e-11	
25	6.7282e-60	1.0505e-32	1.6629e-17	4.3507e-08	3.0269e-05	3.6367e-07	1.4671e-04	7.8726e-06	3.0408e-04	1.3973e-10	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	9.7882e-06	4.2155e-32	4.5590e-06	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.3819e-05	4.3351e-32	6.4705e-06	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.2699e-05	1.0364e-32	1.0630e-05	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.3483e-05	1.2313e-32	1.5434e-05	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.3032e-05	1.4419e-32	2.4429e-05	0.0000e+00	
