# Units are Msun
# M_init	mn50	mn51	mn52	mn53	mn54	mn55	mn56	mn57	
8	0	0	0	0	0	0	0	0	
13	8.4003e-60	3.7149e-08	2.0037e-04	2.2485e-04	2.2403e-06	1.0944e-05	7.7821e-11	1.6069e-19	
15	4.3302e-58	6.7396e-08	2.8146e-04	2.3534e-04	1.2772e-06	1.1517e-05	1.3126e-10	7.9457e-19	
20	1.4174e-59	2.3075e-08	1.5085e-04	8.6790e-05	4.2173e-07	1.6693e-05	3.2765e-08	2.8097e-20	
25	1.5348e-59	7.4905e-09	1.2015e-04	3.9394e-05	4.6226e-07	1.5734e-05	8.0965e-09	5.5890e-21	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5338e-05	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.1392e-05	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.9905e-05	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.8357e-05	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	9.5518e-05	0.0000e+00	0.0000e+00	
